Rank,date,primaryTitle_x,budget,domestic_gross,world_gross,title_x,year,name_id,tconst,titleType,primaryTitle_y,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes,nconst,writers,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,title_y
206,2024-07-11,Twisters,"$155,000,000.00","$267,762,265.00","$369,748,265.00",twisters,2024,twisters2024,tt12584954,movie,twisters,Twisters,0,2024,\N,122,"Action,Adventure,Thriller",6.6,111857,nm1818032,"nm1872664,nm2676052,nm0000341,nm0551926",Lee Isaac Chung,1978,\N,"director,cinematographer,producer","tt10633456,tt1031947,tt2190165,tt12584954",twisters
"2,653",1991-07-12,Point Break,"$24,000,000","$43,218,387","$83,531,958",point break,1991,point break1991,tt0102685,movie,point break,Point Break,0,1991,\N,122,"Action,Crime,Thriller",7.3,208158,nm0000941,"nm0004488,nm0407717",Kathryn Bigelow,1951,\N,"director,producer,actress","tt0887912,tt1790885,tt0093605,tt0114558",point break
"4,616",1991-07-12,Boyz n the Hood,"$6,500,000","$56,190,094","$56,215,095",boyz n the hood,1991,boyz n the hood1991,tt0101507,movie,boyz n the hood,Boyz n the Hood,0,1991,\N,112,"Crime,Drama",7.8,158402,nm0005436,nm0005436,John Singleton,1968,2019,"producer,writer,director","tt0101507,tt0430105,tt0255819,tt0162650",boyz n the hood
"1,453",1996-07-12,Courage Under Fire,"$46,000,000","$59,003,384","$100,833,145",courage under fire,1996,courage under fire1996,tt0115956,movie,courage under fire,Courage Under Fire,0,1996,\N,116,"Action,Drama,Mystery",6.6,60604,nm0001880,nm0242059,Edward Zwick,1952,\N,"producer,writer,director","tt0092492,tt0325710,tt0138097,tt0115956",courage under fire
689,2002-07-12,Road to Perdition,"$80,000,000.00","$104,054,514.00","$183,354,514.00",road to perdition,2002,road to perdition2002,tt0257044,movie,road to perdition,Road to Perdition,0,2002,\N,117,"Crime,Drama,Thriller",7.7,288474,nm0005222,"nm0172523,nm0713479,nm0783100",Sam Mendes,1965,\N,"producer,director,miscellaneous","tt8579674,tt0257044,tt1074638,tt0959337",road to perdition
"3,442",2002-07-12,Halloween: Resurrection,"$15,000,000","$30,259,652","$37,659,652",halloween resurrection,2002,halloween resurrection2002,tt0220506,movie,halloween resurrection,Halloween: Resurrection,0,2002,\N,90,"Horror,Thriller",3.9,50558,nm0742819,"nm0384185,nm0000118,nm0104487,nm0393517",Rick Rosenthal,1949,\N,"director,producer,actor","tt0085210,tt3502262,tt0082495,tt0096635",halloween resurrection
"3,737",2002-07-12,The Crocodile Hunter: Collision Course,"$12,500,000","$28,436,931","$33,436,931",the crocodile hunter collision course,2002,the crocodile hunter collision course2002,tt0305396,movie,the crocodile hunter collision course,The Crocodile Hunter: Collision Course,0,2002,\N,90,"Action,Adventure,Comedy",5.4,8294,nm1104343,"nm1104343,nm0805965",John Stainton,\N,\N,"director,producer,writer","tt0229119,tt0305396,tt1476951,tt0885425",the crocodile hunter collision course
679,2013-07-12,Grown Ups 2,"$80,000,000.00","$133,668,525.00","$247,023,808.00",grown ups 2,2013,grown ups 22013,tt2191701,movie,grown ups 2,Grown Ups 2,0,2013,\N,101,Comedy,5.4,174454,nm0240797,"nm0937748,nm0001191,nm0379056",Dennis Dugan,1946,\N,"actor,director,writer","tt0116483,tt0960144,tt0142342,tt0077070",grown ups 2
"6,043",2013-07-12,Fruitvale Station,"$900,000","$16,098,998","$17,549,645",fruitvale station,2013,fruitvale station2013,tt2334649,movie,fruitvale station,Fruitvale Station,0,2013,\N,85,"Biography,Crime,Drama",7.5,86753,nm3363032,nm3363032,Ryan Coogler,1986,\N,"producer,director,writer","tt1825683,tt9114286,tt3076658,tt2334649",fruitvale station
"5,308",2019-07-12,The Farewell,"$3,000,000","$17,700,478","$25,466,013",the farewell,2019,the farewell2019,tt8637428,movie,the farewell,The Farewell,0,2019,\N,100,"Comedy,Drama",7.5,72505,nm2304675,nm2304675,Lulu Wang,1983,\N,"director,writer,producer","tt8637428,tt8773420,tt3854898,tt21090066",the farewell
"3,590",1977-07-13,The Spy Who Loved Me,"$14,000,000","$46,800,000","$185,400,000",the spy who loved me,1977,the spy who loved me1977,tt0076752,movie,the spy who loved me,The Spy Who Loved Me,0,1977,\N,125,"Action,Adventure,Thriller",7.0,118129,nm0318150,"nm0228970,nm0537363,nm0001220",Lewis Gilbert,1920,2018,"director,writer,producer","tt0060086,tt0085478,tt0079574,tt0113269",the spy who loved me
"2,726",1990-07-13,Ghost,"$22,000,000","$217,631,306","$517,599,988",ghost,1990,ghost1990,tt0099653,movie,ghost,Ghost,0,1990,\N,127,"Drama,Fantasy,Romance",7.1,241358,nm0958387,nm0748022,Jerry Zucker,1950,\N,"producer,writer,director","tt0080339,tt0099653,tt0088286,tt0083466",ghost
915,2001-07-13,The Score,"$68,000,000","$71,069,884","$113,542,091",the score,2001,the score2001,tt0227445,movie,the score,The Score,0,2001,\N,124,"Action,Crime,Drama",6.8,135596,nm0000568,"nm0852196,nm0758002,nm0229644,nm0809899",Frank Oz,1944,\N,"actor,miscellaneous,director","tt0074028,tt0080684,tt0086190,tt0063951",the score
"3,122",2001-07-13,Legally Blonde,"$18,000,000","$96,493,426","$141,809,235",legally blonde,2001,legally blonde2001,tt0250494,movie,legally blonde,Legally Blonde,0,2001,\N,96,"Comedy,Romance",6.5,256735,nm0525659,"nm0113005,nm0527581,nm0809006",Robert Luketic,1973,\N,"director,writer,producer","tt1142988,tt1103153,tt0478087,tt0250494",legally blonde
"4,909",2001-07-13,Made,"$5,000,000","$5,308,707","$5,476,060",made,2001,made2001,tt0227005,movie,made,Made,0,2001,\N,95,"Comedy,Crime,Drama",6.3,19714,nm0269463,nm0269463,Jon Favreau,1966,\N,"producer,actor,writer","tt2883512,tt0371746,tt0117802,tt8111088",made
"5,539",2001-07-13,Bully,"$2,100,000","$881,824","$1,381,824",bully,2001,bully2001,tt0242193,movie,bully,Bully,0,2001,\N,108,"Biography,Crime,Drama",6.9,41123,nm0164187,"nm0776919,nm0571346,nm0700462",Larry Clark,1943,\N,"director,writer,actor","tt0242193,tt0113540,tt0209077,tt2176690",bully
"3,219",2012-07-13,Red Lights,"$17,700,000","$49,521","$14,518,884",red lights,2012,red lights2012,tt1748179,movie,red lights,Red Lights,0,2012,\N,114,"Drama,Fantasy,Mystery",6.2,67206,nm0181579,nm0181579,Rodrigo Cortés,1973,\N,"editor,director,writer","tt1462758,tt15444704,tt1748179,tt0447907",red lights
273,2016-07-13,Ghostbusters,"$144,000,000.00","$128,350,574.00","$229,008,658.00",ghostbusters,2016,ghostbusters2016,tt1289401,movie,ghostbusters,Ghostbusters,0,2016,\N,117,"Action,Comedy,Fantasy",6.8,250390,nm0082450,"nm1767754,nm0082450,nm0718645,nm0000101,nm0000601",Paul Feig,1962,\N,"producer,actor,director","tt0193676,tt2404463,tt0110006,tt3079380",ghostbusters
"1,434",2016-07-13,The Infiltrator,"$47,500,000","$15,436,808","$22,152,137",the infiltrator,2016,the infiltrator2016,tt1355631,movie,the infiltrator,The Infiltrator,0,2016,\N,127,"Biography,Crime,Drama",7.0,80006,nm1026778,"nm5984688,nm2452397",Brad Furman,\N,\N,"director,producer,writer","tt1189340,tt1355631,tt2677722",the infiltrator
"3,066",2018-07-13,How It Ends,"$20,000,000",$0,$0,how it ends,2018,how it ends2018,tt5246700,movie,how it ends,How It Ends,0,2018,\N,113,"Action,Drama,Horror",5.1,59939,nm1270033,nm4943950,David M. Rosenthal,1969,\N,"director,writer,producer","tt1540741,tt5246700,tt14995258,tt1509130",how it ends
"5,019",2018-07-13,Occupation,"$4,600,000",$0,"$35,111",occupation,2018,occupation2018,tt6774786,movie,occupation,Occupation,0,2018,\N,119,"Action,Drama,Sci-Fi",4.5,17526,nm1543645,"nm1543645,nm0932028",Luke Sparke,\N,\N,"director,producer,writer","tt8615822,tt6774786,tt4011010,tt24131660",occupation
"5,557",2018-07-13,Eighth Grade,"$2,000,000","$13,539,710","$14,348,020",eighth grade,2018,eighth grade2018,tt7014006,movie,eighth grade,Eighth Grade,0,2018,\N,93,"Comedy,Drama",7.4,83744,nm3102998,nm3102998,Bo Burnham,1990,\N,"actor,writer,producer","tt14544192,tt7014006,tt9620292,tt5462602",eighth grade
"1,575",1989-07-14,Licence to Kill,"$42,000,000","$34,667,015","$156,167,015",licence to kill,1989,licence to kill1989,tt0097742,movie,licence to kill,Licence to Kill,0,1989,\N,133,"Action,Adventure,Thriller",6.7,113794,nm0322515,"nm0933865,nm0537363,nm0001220",John Glen,1932,\N,"editor,director,assistant_director","tt0082398,tt0093428,tt0086034,tt0097742",licence to kill
"1,070",1995-07-14,Under Siege 2: Dark Territory,"$60,000,000","$50,024,083","$104,324,083",under siege 2 dark territory,1995,under siege 2 dark territory1995,tt0114781,movie,under siege 2 dark territory,Under Siege 2: Dark Territory,0,1995,\N,100,"Action,Adventure,Thriller",5.6,50928,nm0614276,"nm0368818,nm0716257,nm0493369",Geoff Murphy,1938,2018,"director,actor,writer","tt0089869,tt0118928,tt0114781,tt0086497",under siege 2 dark territory
"1,502",1995-07-14,The Indian in the Cupboard,"$45,000,000","$35,627,222","$35,627,222",the indian in the cupboard,1995,the indian in the cupboard1995,tt0113419,movie,the indian in the cupboard,The Indian in the Cupboard,0,1995,\N,96,"Drama,Family,Fantasy",6.0,31567,nm0000568,"nm0052209,nm0558953",Frank Oz,1944,\N,"actor,miscellaneous,director","tt0074028,tt0080684,tt0086190,tt0063951",the indian in the cupboard
"2,669",1999-07-14,Muppets From Space,"$24,000,000","$16,304,786","$16,304,786",muppets from space,1999,muppets from space1999,tt0158811,movie,muppets from space,Muppets from Space,0,1999,\N,87,"Adventure,Comedy,Family",6.2,20986,nm0384722,"nm0432075,nm0563505,nm0442190",Tim Hill,1958,\N,"writer,producer,director","tt0206512,tt0101235,tt0952640,tt0455499",muppets from space
775,2000-07-14,X-Men,"$75,000,000.00","$157,299,717.00","$296,872,367.00",xmen,2000,xmen2000,tt0120903,movie,xmen,X-Men,0,2000,\N,104,"Action,Adventure,Sci-Fi",7.3,663019,nm0001741,"nm0220892,nm0001741,nm0371684",Bryan Singer,1965,\N,"producer,director,actor","tt0120903,tt0114814,tt0348150,tt1877832",xmen
990,2006-07-14,Little Man,"$64,000,000","$58,636,047","$101,636,047",little man,2006,little man2006,tt0430304,movie,little man,Little Man,0,2006,\N,98,"Comedy,Crime",4.5,61217,nm0005540,"nm0005540,nm0915465,nm0005541",Keenen Ivory Wayans,1958,\N,"writer,producer,actor","tt0381707,tt0095348,tt0098830,tt0430304",little man
"4,944",2006-07-14,The Oh in Ohio,"$5,000,000","$418,689","$648,183",the oh in ohio,2006,the oh in ohio2006,tt0422861,movie,the oh in ohio,The Oh in Ohio,0,2006,\N,88,"Comedy,Drama,Romance",5.5,6569,nm0448670,"nm1697444,nm0448670,nm1699893",Billy Kent,\N,\N,"director,writer,assistant_director","tt0422861,tt1426363,tt0120606,tt0240475",the oh in ohio
200,2010-07-14,The Sorcerer's Apprentice,"$160,000,000.00","$63,150,991.00","$217,986,320.00",the sorcerer's apprentice,2010,the sorcerer's apprentice2010,tt0963966,movie,the sorcerer's apprentice,The Sorcerer's Apprentice,0,2010,\N,109,"Action,Adventure,Family",6.1,171767,nm0005509,"nm0465199,nm0742797,nm2188941,nm1215164,nm0076166",Jon Turteltaub,1963,\N,"producer,director,writer","tt0106611,tt0114924,tt0117333,tt0368891",the sorcerer's apprentice
316,2015-07-14,Ant-Man,"$130,000,000.00","$180,202,163.00","$518,858,449.00",antman,2015,antman2015,tt0478970,movie,antman,Ant-Man,0,2015,\N,117,"Action,Comedy,Sci-Fi",7.2,735806,nm0715636,"nm0942367,nm0180428,nm0570912,nm0748620,nm0498278,nm1293367,nm0456158",Peyton Reed,1964,\N,"director,producer,actor","tt0478970,tt0204946,tt5095030,tt10954600",antman
212,2017-07-14,War for the Planet of the Apes,"$152,000,000.00","$146,880,162.00","$489,592,267.00",war for the planet of the apes,2017,war for the planet of the apes2017,tt3450958,movie,war for the planet of the apes,War for the Planet of the Apes,0,2017,\N,140,"Action,Adventure,Drama",7.4,308495,nm0716257,"nm0093560,nm0716257,nm0415425,nm0798646,nm0099541",Matt Reeves,1966,\N,"producer,writer,director","tt1877830,tt1228987,tt3450958,tt2103281",war for the planet of the apes
"3,824",2017-07-14,Wish Upon,"$12,000,000","$14,301,505","$23,477,345",wish upon,2017,wish upon2017,tt5322012,movie,wish upon,Wish Upon,0,2017,\N,90,"Drama,Fantasy,Horror",5.1,23439,nm0502954,nm3011547,John R. Leonetti,1956,\N,"cinematographer,camera_department,director","tt3322940,tt1457767,tt2226417,tt0119707",wish upon
256,2021-07-14,Space Jam: A New Legacy,"$150,000,000.00","$70,592,228.00","$143,315,849.00",space jam a new legacy,2021,space jam a new legacy2021,tt3554046,movie,space jam a new legacy,Space Jam: A New Legacy,0,2021,\N,115,"Adventure,Animation,Comedy",4.5,82177,nm0002700,"nm1080144,nm0748874,nm0365390,nm0918339,nm3541432,nm4905101,nm5462940,nm2973669,nm11086152,nm4916283",Malcolm D. Lee,1970,\N,"director,writer,producer","tt14022728,tt3564472,tt0168501,tt2083355",space jam a new legacy
611,2022-07-14,Bullet Train,"$85,900,000.00","$103,368,602.00","$238,534,963.00",bullet train,2022,bullet train2022,tt12593682,movie,bullet train,Bullet Train,0,2022,\N,127,"Action,Comedy,Thriller",7.3,465454,nm0500610,"nm5599654,nm2157655",David Leitch,1975,\N,"director,producer,stunts","tt12593682,tt2911666,tt2406566,tt6806448",bullet train
"2,733",1983-07-15,Staying Alive,"$22,000,000","$63,841,474","$126,041,474",staying alive,1983,staying alive1983,tt0086361,movie,staying alive,Staying Alive,0,1983,\N,93,"Drama,Music,Romance",4.8,17883,nm0000230,"nm0169936,nm0000230,nm0923319",Sylvester Stallone,1946,\N,"actor,producer,writer","tt0075148,tt0089927,tt3076658,tt0084602",staying alive
"2,324",1988-07-15,Die Hard,"$28,000,000","$85,892,546","$143,651,650",die hard,1988,die hard1988,tt0095016,movie,die hard,Die Hard,0,1988,\N,132,"Action,Thriller",8.2,961818,nm0001532,"nm0861636,nm0835732,nm0211823",John McTiernan,1951,\N,"director,producer,writer","tt0095016,tt0246894,tt0107362,tt0093773",die hard
469,1994-07-15,True Lies,"$100,000,000.00","$146,282,411.00","$365,300,000.00",true lies,1994,true lies1994,tt0111503,movie,true lies,True Lies,0,1994,\N,141,"Action,Comedy,Thriller",7.3,286486,nm0000116,"nm0000116,nm0956022,nm0584770,nm0436687",James Cameron,1954,\N,"writer,producer,director","tt0499549,tt1630029,tt0090605,tt0103064",true lies
227,2005-07-15,Charlie and the Chocolate Factory,"$150,000,000.00","$206,459,076.00","$475,825,484.00",charlie and the chocolate factory,2005,charlie and the chocolate factory2005,tt0367594,movie,charlie and the chocolate factory,Charlie and the Chocolate Factory,0,2005,\N,115,"Adventure,Comedy,Family",6.7,539903,nm0000318,"nm0001094,nm0041864",Tim Burton,1958,\N,"producer,writer,miscellaneous","tt0099487,tt1142977,tt0121164,tt0408236",charlie and the chocolate factory
"1,596",2005-07-15,Wedding Crashers,"$40,000,000","$209,218,368","$283,218,368",wedding crashers,2005,wedding crashers2005,tt0396269,movie,wedding crashers,Wedding Crashers,0,2005,\N,119,"Comedy,Romance",7.0,381006,nm0229694,"nm0264520,nm1462097",David Dobkin,1969,\N,"producer,director,miscellaneous","tt1872194,tt0790736,tt8580274,tt1972591",wedding crashers
26,2009-07-15,Harry Potter and the Half-Blood Prince,"$250,000,000.00","$302,089,278.00","$926,069,091.00",harry potter and the halfblood prince,2009,harry potter and the halfblood prince2009,tt0417741,movie,harry potter and the halfblood prince,Harry Potter and the Half-Blood Prince,0,2009,\N,153,"Action,Adventure,Family",7.6,609478,nm0946734,"nm0460141,nm0746830",David Yates,1963,\N,"director,producer,writer","tt0373889,tt1201607,tt0918940,tt0417741",harry potter and the halfblood prince
"4,722",2011-07-15,Snow Flower and the Secret Fan,"$6,000,000","$1,348,205","$11,348,205",snow flower and the secret fan,2011,snow flower and the secret fan2011,tt1541995,movie,snow flower and the secret fan,Snow Flower and the Secret Fan,0,2011,\N,120,"Drama,History",6.1,4062,nm0911061,"nm0941453,nm0060103,nm2368458,nm2744976",Wayne Wang,1949,\N,"director,producer,writer","tt0114478,tt0252076,tt0083728,tt0838233",snow flower and the secret fan
"4,796",2011-07-15,Salvation Boulevard,"$5,500,000","$28,468","$28,468",salvation boulevard,2011,salvation boulevard2011,tt1251743,movie,salvation boulevard,Salvation Boulevard,0,2011,\N,96,"Comedy,Crime,Drama",5.3,4852,nm0711807,"nm0831841,nm0711807,nm0067248",George Ratliff,1968,\N,"director,writer,producer","tt0808331,tt6829180,tt1251743,tt0301235",salvation boulevard
"5,976",2011-07-15,The Undefeated,"$1,000,000","$100,085","$100,085",the undefeated,2011,the undefeated2011,tt1961604,movie,the undefeated,The Undefeated,0,2011,\N,118,"Biography,Documentary",1.9,1963,nm0052442,"nm0052442,nm3126606",Stephen Bannon,1953,\N,"producer,writer,director","tt1753485,tt6047844,tt1624385,tt1961604",the undefeated
"5,671",2016-07-15,Rebirth,"$2,000,000",$0,$0,rebirth,2016,rebirth2016,tt4902716,movie,rebirth,Rebirth,0,2016,\N,100,Thriller,5.0,5931,nm2656048,nm2656048,Karl Mueller,\N,\N,"writer,director,producer","tt1535616,tt4902716,tt1730174,tt2507280",rebirth
"2,644",2022-07-15,Where the Crawdads Sing,"$24,000,000","$90,230,760","$144,353,965",where the crawdads sing,2022,where the crawdads sing2022,tt9411972,movie,where the crawdads sing,Where the Crawdads Sing,0,2022,\N,125,"Drama,Mystery,Romance",7.2,137683,nm3229507,"nm3380457,nm3599054",Olivia Newman,\N,\N,"director,producer,writer","tt6061074,tt9411972,tt1935800,tt13745850",where the crawdads sing
"3,701",2022-07-15,Mrs. Harris Goes to Paris,"$13,000,000","$10,433,915","$31,259,184",mrs harris goes to paris,2022,mrs harris goes to paris2022,tt5151570,movie,mrs harris goes to paris,Mrs. Harris Goes to Paris,0,2022,\N,115,"Comedy,Drama",7.1,31333,nm0003745,"nm0302904,nm0142154,nm0003745,nm0860375,nm0381757",Anthony Fabian,1965,\N,"director,producer,writer","tt5151570,tt8553340,tt0964586,tt2417404",mrs harris goes to paris
"5,318",1966-07-16,Torn Curtain,"$3,000,000","$13,000,000","$13,000,615",torn curtain,1966,torn curtain1966,tt0061107,movie,torn curtain,Torn Curtain,0,1966,\N,128,"Drama,Romance,Thriller",6.6,29927,nm0000033,"nm0600972,nm0356227,nm0913961",Alfred Hitchcock,1899,1980,"director,producer,writer","tt0054215,tt0053125,tt0052357,tt0056869",torn curtain
"2,341",1993-07-16,Hocus Pocus,"$28,000,000","$50,640,911","$51,646,832",hocus pocus,1993,hocus pocus1993,tt0107120,movie,hocus pocus,Hocus Pocus,0,1993,\N,96,"Comedy,Family,Fantasy",6.9,160924,nm0650905,"nm0456946,nm0308376,nm0193854",Kenny Ortega,1950,\N,"director,choreographer,producer","tt0962726,tt1592748,tt8022928,tt10183988",hocus pocus
"2,838",1993-07-16,Free Willy,"$20,000,000","$77,698,625","$153,698,625",free willy,1993,free willy1993,tt0106965,movie,free willy,Free Willy,0,1993,\N,112,"Adventure,Drama,Family",6.0,84507,nm0934578,"nm0907929,nm0088097",Simon Wincer,1943,\N,"director,assistant_director,producer","tt0080842,tt0117331,tt0231402,tt0218127",free willy
"1,173",1997-07-16,George Of The Jungle,"$55,000,000","$105,263,257","$174,463,257",george of the jungle,1997,george of the jungle1997,tt0119190,movie,george of the jungle,George of the Jungle,0,1997,\N,92,"Action,Adventure,Comedy",5.5,85666,nm0918873,"nm0911599,nm0647615,nm0920108",Sam Weisman,1947,\N,"director,actor,producer","tt0119190,tt0101055,tt0109520,tt0078841",george of the jungle
961,1999-07-16,Eyes Wide Shut,"$65,000,000","$55,691,208","$104,264,617",eyes wide shut,1999,eyes wide shut1999,tt0120663,movie,eyes wide shut,Eyes Wide Shut,0,1999,\N,159,"Drama,Mystery,Thriller",7.5,385028,nm0000040,"nm0000040,nm0710698,nm0774217",Stanley Kubrick,1928,1999,"director,writer,producer","tt0062622,tt0066921,tt0072684,tt0093058",eyes wide shut
"2,392",1999-07-16,Lake Placid,"$27,000,000","$31,770,413","$31,770,413",lake placid,1999,lake placid1999,tt0139414,movie,lake placid,Lake Placid,0,1999,\N,82,"Action,Comedy,Horror",5.8,66764,nm0591171,nm0005082,Steve Miner,1951,\N,"director,producer,actor","tt0091223,tt0098622,tt0120694,tt0082418",lake placid
