date,primaryTitle_x,budget,domestic_gross,world_gross,year,originalTitle,isAdult,startYear,runtimeMinutes,genres,averageRating,numVotes,primaryName,birthYear
2017-09-22,Battle of the Sexes,"$25,000,000","$12,638,526","$18,445,379",2017,Battle of the Sexes,0,2017,121,"Biography,Comedy,Drama",6.7,61060,Jonathan Dayton,1957
2017-09-22,Battle of the Sexes,"$25,000,000","$12,638,526","$18,445,379",2017,Battle of the Sexes,0,2017,121,"Biography,Comedy,Drama",6.7,61060,Valerie Faris,1958
2017-09-22,Borg vs McEnroe,"$7,500,000","$231,346","$8,824,873",2017,Borg McEnroe,0,2017,107,"Biography,Drama,Sport",6.9,34975,Janus Metz,1974
1970-09-23,Tora! Tora! Tora!,"$25,000,000","$29,548,291","$29,548,291",1970,Tora! Tora! Tora!,0,1970,144,"Action,Drama,History",7.5,37893,Richard Fleischer,1916
1970-09-23,Tora! Tora! Tora!,"$25,000,000","$29,548,291","$29,548,291",1970,Tora! Tora! Tora!,0,1970,144,"Action,Drama,History",7.5,37893,Kinji Fukasaku,1930
1970-09-23,Tora! Tora! Tora!,"$25,000,000","$29,548,291","$29,548,291",1970,Tora! Tora! Tora!,0,1970,144,"Action,Drama,History",7.5,37893,Toshio Masuda,1927
1970-09-23,Tora! Tora! Tora!,"$25,000,000","$29,548,291","$29,548,291",1970,Tora! Tora! Tora!,0,1970,144,"Action,Drama,History",7.5,37893,Akira Kurosawa,1910
1983-09-23,Eddie and the Cruisers,"$5,000,000","$4,685,097","$4,685,097",1983,Eddie and the Cruisers,0,1983,95,"Drama,Music,Mystery",6.9,8698,Martin Davidson,1939
1994-09-23,The Shawshank Redemption,"$25,000,000","$28,241,469","$28,713,353",1994,The Shawshank Redemption,0,1994,142,Drama,9.3,2956432,Frank Darabont,1959
1994-09-23,Exotica,"$1,500,000","$5,046,118","$5,046,118",1994,Exotica,0,1994,103,Drama,7.0,21416,Atom Egoyan,1960
2005-09-23,Oliver Twist,"$65,000,000","$2,070,920","$26,670,920",2005,Oliver Twist,0,2005,130,"Crime,Drama",6.8,34584,Roman Polanski,1933
2005-09-23,Flightplan,"$55,000,000","$89,706,988","$214,392,904",2005,Flightplan,0,2005,98,"Drama,Mystery,Thriller",6.3,174125,Robert Schwentke,1968
2005-09-23,Corpse Bride,"$40,000,000","$53,359,111","$114,686,476",2005,Corpse Bride,0,2005,77,"Animation,Comedy,Drama",7.4,306644,Tim Burton,1958
2005-09-23,Corpse Bride,"$40,000,000","$53,359,111","$114,686,476",2005,Corpse Bride,0,2005,77,"Animation,Comedy,Drama",7.4,306644,Mike Johnson,\N
2005-09-23,A History of Violence,"$32,000,000","$31,493,782","$61,477,797",2005,A History of Violence,0,2005,96,"Action,Crime,Drama",7.4,258699,David Cronenberg,1943
2005-09-23,Roll Bounce,"$10,000,000","$17,380,866","$17,433,072",2005,Roll Bounce,0,2005,112,"Comedy,Drama,Music",6.2,7933,Malcolm D. Lee,1970
2005-09-23,Dear Wendy,"$8,000,000","$23,106","$446,438",2005,Dear Wendy,0,2005,105,"Comedy,Crime,Drama",6.5,10530,Thomas Vinterberg,1969
2005-09-23,Dil Jo Bhi Kahey...,"$1,600,000","$129,319","$129,319",2005,Dil Jo Bhi Kahey...,0,2005,144,"Drama,Romance",4.6,389,Romesh Sharma,1947
2005-09-23,Proud,"$1,000,000",$0,$0,2005,,0,2015,\N,"Action,Drama,Mystery",7.2,7,G.M. Whiting,2000
2008-09-23,Slacker Uprising,"$2,000,000",$0,$0,2008,Captain Mike Across America,0,2007,102,Documentary,5.3,2891,Michael Moore,1954
2009-09-23,Capitalism: A Love Story,"$20,000,000","$14,363,397","$19,121,531",2009,Capitalism: A Love Story,0,2009,127,"Crime,Documentary,History",7.4,44070,Michael Moore,1954
2011-09-23,Killer Elite,"$70,000,000.00","$25,124,986.00","$65,409,046.00",2011,Killer Elite,0,2011,116,"Action,Crime,Thriller",6.4,136685,Gary McKendry,\N
2011-09-23,Moneyball,"$50,000,000","$75,605,492","$111,300,835",2011,Moneyball,0,2011,133,"Biography,Drama,Sport",7.6,474986,Bennett Miller,1966
2011-09-23,Dolphin Tale,"$37,000,000","$72,286,779","$96,068,724",2011,Dolphin Tale,0,2011,113,"Drama,Family",6.8,25983,Charles Martin Smith,1953
2011-09-23,Abduction,"$35,000,000","$28,087,155","$86,648,359",2011,Abduction,0,2011,106,"Action,Drama,Mystery",5.1,83991,John Singleton,1968
2011-09-23,Abduction,"$35,000,000","$28,087,155","$86,648,359",2011,Abduction,0,2011,84,"Horror,Thriller",5.9,15,Michael Atwill,\N
2011-09-23,Machine Gun Preacher,"$30,000,000","$538,690","$3,721,988",2011,Machine Gun Preacher,0,2011,129,"Action,Biography,Crime",6.7,69511,Marc Forster,1969
2011-09-23,Red State,"$4,000,000","$1,065,429","$1,983,596",2011,Red State,0,2011,88,"Action,Horror,Thriller",6.1,68279,Kevin Smith,1970
2011-09-23,Weekend,"$190,000","$484,592","$1,577,585",2011,Weekend,0,2011,97,"Drama,Romance",7.6,33317,Andrew Haigh,\N
2011-09-23,Weekend,"$190,000","$484,592","$1,577,585",2011,Weekend,0,2011,121,"Action,Comedy,Crime",3.9,740,Cezary Pazura,1962
2011-09-23,Weekend,"$190,000","$484,592","$1,577,585",2011,Weekend,0,2011,80,"Comedy,Drama",5.8,7,Randal Kamradt,\N
2015-09-23,Hotel Transylvania 2,"$80,000,000.00","$169,700,110.00","$474,800,000.00",2015,Hotel Transylvania 2,0,2015,89,"Adventure,Animation,Comedy",6.6,147727,Genndy Tartakovsky,1970
2016-09-23,USS Indianapolis: Men of Courage,"$40,000,000",$0,"$1,663,785",2016,USS Indianapolis: Men of Courage,0,2016,128,"Action,Drama,History",5.3,14652,Mario Van Peebles,1957
2016-09-23,Masterminds,"$25,000,000","$17,356,894","$30,850,666",2016,Masterminds,0,2012,89,"Action,Crime,Drama",4.7,44,David Keary,\N
2016-09-23,Queen of Katwe,"$15,000,000","$8,874,389","$10,055,481",2016,Queen of Katwe,0,2016,124,"Biography,Drama,Sport",7.4,18991,Mira Nair,1957
2016-09-23,The Girl with all the Gifts,"$5,250,000",$0,"$4,801,837",2016,The Girl with All the Gifts,0,2016,111,"Action,Adventure,Drama",6.6,65527,Colm McCarthy,1973
1993-09-24,Dazed and Confused,"$6,900,000","$8,146,774","$8,154,745",1993,Dazed and Confused,0,1993,103,Comedy,7.6,204080,Richard Linklater,1960
1993-09-24,Warlock: The Armageddon,"$3,000,000","$3,902,679","$3,902,679",1993,Warlock: The Armageddon,0,1993,98,"Action,Fantasy,Horror",5.4,7049,Anthony Hickox,1959
1999-09-24,Double Jeopardy,"$40,000,000","$116,735,231","$177,835,231",1999,Double Jeopardy,0,1999,105,"Crime,Drama,Mystery",6.5,97978,Bruce Beresford,1940
1999-09-24,Mumford,"$28,700,000","$4,559,569","$4,559,569",1999,Mumford,0,1999,112,"Comedy,Drama",6.8,9587,Lawrence Kasdan,1949
1999-09-24,One Man's Hero,"$18,000,000","$229,311","$229,311",1999,One Man's Hero,0,1999,121,"Action,Drama,History",6.0,1373,Lance Hool,1948
1999-09-24,Jakob the Liar,"$15,000,000","$4,956,401","$4,956,401",1999,Jakob the Liar,0,1999,120,"Drama,War",6.5,18158,Peter Kassovitz,1938
2004-09-24,The Forgotten,"$50,000,000","$66,711,892","$117,211,892",2004,The Forgotten,0,2004,91,"Drama,Mystery,Sci-Fi",5.8,68858,Joseph Ruben,1950
2004-09-24,The Last Shot,"$40,000,000","$463,730","$463,730",2004,The Last Shot,0,2004,93,"Comedy,Romance",5.7,4413,Jeff Nathanson,1965
2004-09-24,First Daughter,"$30,000,000","$9,055,010","$10,419,084",2004,First Daughter,0,2004,106,"Comedy,Drama,Romance",5.1,28553,Forest Whitaker,1961
2004-09-24,Shaun of the Dead,"$5,000,000","$14,332,695","$29,782,479",2004,Shaun of the Dead,0,2004,99,"Comedy,Horror",7.9,607054,Edgar Wright,1974
2004-09-24,Guiana 1838,"$1,000,000","$227,241","$227,241",2004,Guiana 1838,0,2004,120,Drama,7.0,83,Rohit Jagessar,\N
2010-09-24,Legend of the Guardians: The Owls of Ga'Hoole,"$100,000,000.00","$55,675,313.00","$139,716,717.00",2010,Legend of the Guardians: The Owls of Ga'Hoole,0,2010,97,"Action,Adventure,Animation",6.9,88593,Zack Snyder,1966
2010-09-24,Wall Street 2: Money Never Sleeps,"$70,000,000.00","$52,474,616.00","$137,431,619.00",2010,Wall Street: Money Never Sleeps,0,2010,133,Drama,6.2,107457,Oliver Stone,1946
2010-09-24,You Again,"$20,000,000","$25,702,053","$32,838,945",2010,You Again,0,2010,105,"Comedy,Romance",5.7,55058,Andy Fickman,\N
2010-09-24,Enter the Void,"$16,000,000","$337,997","$1,467,278",2010,Enter the Void,0,2009,161,"Drama,Fantasy",7.2,89661,Gaspar Noé,1963
2010-09-24,The Virginity Hit,"$2,000,000","$636,706","$636,706",2010,The Virginity Hit,0,2010,86,"Comedy,Drama",4.5,4003,Huck Botko,\N
2010-09-24,The Virginity Hit,"$2,000,000","$636,706","$636,706",2010,The Virginity Hit,0,2010,86,"Comedy,Drama",4.5,4003,Andrew Gurland,1971
2010-09-24,Buried,"$1,987,650","$1,044,143","$21,270,290",2010,Buried,0,2010,95,"Drama,Mystery,Thriller",7.0,170887,Rodrigo Cortés,1973
2015-09-24,The Intern,"$40,000,000","$75,764,672","$197,115,710",2015,The Intern,0,2015,121,"Comedy,Drama",7.1,283608,Nancy Meyers,1949
2015-09-24,The Green Inferno,"$1,000,000","$7,192,291","$12,931,420",2015,The Green Inferno,0,2013,100,"Adventure,Horror",5.4,50967,Eli Roth,\N
2021-09-24,The Many Saints of Newark,"$50,000,000","$8,237,403","$12,732,039",2021,The Many Saints of Newark,0,2021,120,"Crime,Drama",6.3,64964,Alan Taylor,1965
1961-09-25,The Hustler,"$2,000,000","$7,600,000","$7,600,000",1961,The Hustler,0,1961,134,"Drama,Sport",7.9,87797,Robert Rossen,1908
1981-09-25,Chariots of Fire,"$5,500,000","$61,558,162","$61,924,076",1981,Chariots of Fire,0,1981,125,"Biography,Drama,Sport",7.1,67508,Hugh Hudson,1936
1987-09-25,The Princess Bride,"$15,000,000","$30,857,000","$31,046,220",1987,The Princess Bride,0,1987,98,"Adventure,Comedy,Family",8.0,458065,Rob Reiner,1947
1992-09-25,The Last of the Mohicans,"$40,000,000","$75,505,856","$75,505,856",1992,The Last of the Mohicans,0,1992,112,"Action,Adventure,Drama",7.6,192344,Michael Mann,1943
1998-09-25,Ronin,"$55,000,000","$41,610,884","$70,692,101",1998,Ronin,0,1998,122,"Action,Crime,Thriller",7.2,198185,John Frankenheimer,1930
1998-09-25,Urban Legend,"$14,000,000","$38,116,707","$72,571,864",1998,Urban Legend,0,1998,99,"Horror,Mystery,Thriller",5.6,73354,Jamie Blanks,\N
1998-09-25,Clay Pigeons,"$8,000,000","$1,793,359","$2,256,606",1998,Clay Pigeons,0,1998,104,"Comedy,Crime",6.6,12255,David Dobkin,1969
1998-09-25,The Last Big Thing,"$1,000,000","$22,434","$22,434",1998,The Last Big Thing,0,1996,98,"Comedy,Drama",6.5,425,Dan Zukovic,\N
2008-09-25,Der Baader Meinhof Komplex,"$19,700,000","$476,270","$16,498,827",2008,,0,2015,\N,"Action,Drama,Mystery",7.2,7,G.M. Whiting,2000
2009-09-25,Surrogates,"$80,000,000.00","$38,577,772.00","$119,668,350.00",2009,Surrogates,0,2009,89,"Action,Sci-Fi,Thriller",6.3,181418,Jonathan Mostow,1961
2009-09-25,Pandorum,"$40,000,000","$10,330,853","$17,033,431",2009,Pandorum,0,2009,108,"Action,Horror,Mystery",6.7,161766,Christian Alvart,1974
2009-09-25,Coco avant Chanel,"$23,000,000","$6,113,834","$50,813,834",2009,,0,2015,\N,"Action,Drama,Mystery",7.2,7,G.M. Whiting,2000
2009-09-25,Fame,"$18,000,000","$22,455,510","$80,227,619",2009,Fame,0,2009,107,"Drama,Musical,Romance",5.0,17041,Kevin Tancharoen,1984
2009-09-25,I Hope They Serve Beer in Hell,"$7,000,000","$1,429,299","$1,429,453",2009,I Hope They Serve Beer in Hell,0,2009,105,Comedy,5.2,8740,Bob Gosse,1963
2009-09-25,Paranormal Activity,"$450,000","$107,918,810","$194,183,034",2009,Paranormal Activity,0,2007,86,"Horror,Mystery",6.3,260904,Oren Peli,\N
2015-09-25,Pan,"$150,000,000.00","$35,088,320.00","$151,525,973.00",2015,Pan,0,2015,111,"Action,Adventure,Comedy",5.7,67809,Joe Wright,1972
2015-09-25,Mississippi Grind,"$7,100,000","$130,541","$448,641",2015,Mississippi Grind,0,2015,108,"Comedy,Drama",6.4,26503,Anna Boden,1979
2015-09-25,Mississippi Grind,"$7,100,000","$130,541","$448,641",2015,Mississippi Grind,0,2015,108,"Comedy,Drama",6.4,26503,Ryan Fleck,1976
2015-09-25,Navy SEAL vs. Zombies,"$5,000,000",$0,$0,2015,Navy Seals vs. Zombies,0,2015,97,"Action,Horror",3.3,2438,Stanton Barrett,1972
2015-09-25,Julija in alfa Romeo,"$560,000",$0,"$8,462",2015,Julija in alfa Romeo,0,2015,83,Comedy,5.7,140,Blaz Zavrsnik,1984
2018-09-25,Terrifier,"$35,000","$339,946","$342,707",2018,Terrifier,0,2016,85,"Horror,Thriller",5.6,68916,Damien Leone,\N
1975-09-26,The Rocky Horror Picture Show,"$1,200,000","$40,564,000","$41,744,917",1975,The Rocky Horror Picture Show,0,1975,100,"Comedy,Horror,Musical",7.4,170881,Jim Sharman,1945
1986-09-26,Crocodile Dundee,"$8,800,000","$174,803,506","$328,203,506",1986,Crocodile Dundee,0,1986,97,"Action,Adventure,Comedy",6.6,117859,Peter Faiman,1944
1986-09-26,Down by Law,"$1,100,000","$1,436,000","$1,436,000",1986,Down by Law,0,1986,107,"Comedy,Crime,Drama",7.7,56161,Jim Jarmusch,1953
1997-09-26,The Peacemaker,"$50,000,000","$41,263,140","$62,967,368",1997,The Peacemaker,0,1997,124,"Action,Drama,Thriller",6.0,63979,Mimi Leder,1952
1997-09-26,The Ice Storm,"$18,000,000","$8,038,061","$16,011,975",1997,The Ice Storm,0,1997,112,Drama,7.3,61066,Ang Lee,1954
1997-09-26,Soul Food,"$7,500,000","$43,492,389","$43,492,389",1997,Soul Food,0,1997,115,"Comedy,Drama",7.0,9176,George Tillman Jr.,1969
2003-09-26,The Rundown,"$85,000,000.00","$47,641,743.00","$80,831,893.00",2003,The Rundown,0,2003,104,"Action,Adventure,Comedy",6.7,144821,Peter Berg,1964
2003-09-26,Duplex,"$40,000,000","$9,652,000","$10,070,651",2003,Duplex,0,2003,89,Comedy,5.9,63440,Danny DeVito,1944
2003-09-26,Luther,"$35,000,000","$5,781,086","$32,717,063",2003,Luther,0,2003,123,"Biography,Drama,History",6.6,16162,Eric Till,1929
2003-09-26,Under the Tuscan Sun,"$18,000,000","$43,601,508","$57,490,024",2003,Under the Tuscan Sun,0,2003,113,"Comedy,Drama,Romance",6.7,61700,Audrey Wells,1960
2003-09-26,The Gospel of John,"$11,000,000","$4,068,087","$4,234,355",2003,The Visual Bible: The Gospel of John,0,2003,180,"Biography,Drama,History",7.8,4302,Philip Saville,1930
2003-09-26,My Life Without Me,"$2,500,000","$432,360","$12,267,275",2003,My Life Without Me,0,2003,106,"Drama,Romance",7.4,26021,Isabel Coixet,1960
2008-09-26,Eagle Eye,"$80,000,000.00","$101,440,743.00","$180,585,259.00",2008,Eagle Eye,0,2008,118,"Action,Mystery,Thriller",6.6,196781,D.J. Caruso,1965
2008-09-26,Miracle at St. Anna,"$45,000,000","$7,916,887","$9,676,497",2008,Miracle at St. Anna,0,2008,160,"Action,Drama,War",6.1,19309,Spike Lee,1957
2008-09-26,The Lucky Ones,"$14,000,000","$266,967","$266,967",2008,The Lucky Ones,0,2008,115,"Adventure,Comedy,Drama",6.9,14640,Neil Burger,1963
2008-09-26,Choke,"$3,400,000","$2,926,565","$4,124,277",2008,Choke,0,2008,92,"Comedy,Drama",6.4,33866,Clark Gregg,1962
2008-09-26,Rejsen til Saturn,"$2,700,000",$0,"$5,377,665",2008,,0,2015,\N,"Action,Drama,Mystery",7.2,7,G.M. Whiting,2000
2008-09-26,Fireproof,"$500,000","$33,456,317","$33,473,297",2008,Fireproof,0,2008,122,"Drama,Romance",6.4,24503,Alex Kendrick,1970
2011-09-26,The Bling Ring,"$8,000,000",$0,$0,2011,The Bling Ring,0,2013,90,"Biography,Crime,Drama",5.6,93277,Sofia Coppola,1971
2013-09-26,Cloudy with a Chance of Meatballs 2,"$78,000,000.00","$119,793,567.00","$274,392,649.00",2013,Cloudy with a Chance of Meatballs 2,0,2013,95,"Adventure,Animation,Comedy",6.3,117474,Cody Cameron,1970
2013-09-26,Cloudy with a Chance of Meatballs 2,"$78,000,000.00","$119,793,567.00","$274,392,649.00",2013,Cloudy with a Chance of Meatballs 2,0,2013,95,"Adventure,Animation,Comedy",6.3,117474,Kris Pearn,\N
2013-09-26,Runner Runner,"$30,000,000","$19,316,646","$60,512,680",2013,Runner Runner,0,2013,88,"Crime,Mystery,Thriller",5.6,66040,Brad Furman,\N
2014-09-26,The Equalizer,"$55,000,000","$101,530,738","$192,903,624",2014,The Equalizer,0,2014,132,"Action,Crime,Thriller",7.2,432433,Antoine Fuqua,1965
2014-09-26,Jimi: All is By My Side,"$5,000,000","$340,911","$927,074",2014,Jimi: All Is by My Side,0,2013,118,"Biography,Drama,Music",5.7,7082,John Ridley,1964
2014-09-26,Two Night Stand,"$1,600,000","$15,600","$868,081",2014,Two Night Stand,0,2014,86,"Comedy,Romance",6.3,74539,Max Nichols,1973
2018-09-26,Night School,"$29,000,000","$77,339,130","$104,145,633",2018,Night School,0,2018,111,Comedy,5.6,46453,Malcolm D. Lee,1970
1985-09-27,Invasion U.S.A.,"$10,000,000","$17,536,256","$17,536,256",1985,Invasion U.S.A.,0,1985,107,"Action,Thriller",5.4,11513,Joseph Zito,1946
1995-09-27,To Die For,"$20,000,000","$21,284,514","$27,688,744",1995,To Die For,0,1995,106,"Comedy,Crime,Drama",6.8,54774,Gus Van Sant,1952
1996-09-27,Extreme Measures,"$38,000,000","$17,378,193","$17,378,193",1996,Extreme Measures,0,1996,118,"Crime,Drama,Mystery",6.2,20962,Michael Apted,1941
2000-09-27,Best in Show,"$6,000,000","$18,621,249","$20,695,413",2000,Best in Show,0,2000,90,Comedy,7.5,68081,Christopher Guest,1948
2002-09-27,The Tuxedo,"$60,000,000","$50,586,000","$104,429,625",2002,The Tuxedo,0,2002,98,"Action,Comedy,Sci-Fi",5.4,89801,Kevin Donovan,\N
2002-09-27,Sweet Home Alabama,"$38,000,000","$127,214,072","$182,365,114",2002,Sweet Home Alabama,0,2002,108,"Comedy,Romance",6.2,126079,Andy Tennant,1955
2002-09-27,Moonlight Mile,"$21,000,000","$6,830,957","$6,830,957",2002,Moonlight Mile,0,2002,117,"Drama,Romance",6.6,14820,Brad Silberling,1963
2002-09-27,Wasabi,"$15,300,000","$81,525","$7,000,000",2002,,0,2015,\N,"Action,Drama,Mystery",7.2,7,G.M. Whiting,2000
2002-09-27,Skins,"$5,000,000","$249,204","$249,204",2002,Skins,0,2002,84,"Crime,Drama",7.0,1584,Chris Eyre,1969
2002-09-27,Charly,"$950,000","$814,666","$814,666",2002,Charly,0,2002,103,"Comedy,Drama,Romance",6.3,1125,Adam Thomas Anderegg,\N
2006-09-27,The Last King of Scotland,"$6,000,000","$17,606,684","$49,155,371",2006,The Last King of Scotland,0,2006,123,"Biography,Drama,History",7.6,198415,Kevin Macdonald,1967
2012-09-27,Hotel Transylvania,"$85,000,000.00","$148,313,048.00","$377,369,679.00",2012,Hotel Transylvania,0,2012,91,"Adventure,Animation,Comedy",7.0,288930,Genndy Tartakovsky,1970
2012-09-27,Taken 2,"$45,000,000","$139,854,287","$377,807,404",2012,Taken 2,0,2012,92,"Action,Crime,Thriller",6.2,326647,Olivier Megaton,1965
2012-09-27,Looper,"$30,000,000","$66,486,205","$170,466,405",2012,Looper,0,2012,119,"Action,Drama,Sci-Fi",7.4,610349,Rian Johnson,1973
2013-09-27,Metallica Through the Never,"$18,000,000","$3,419,967","$9,082,906",2013,Metallica Through the Never,0,2013,93,Music,7.1,18350,Nimród Antal,1973
2013-09-27,Baggage Claim,"$8,500,000","$21,569,509","$22,885,836",2013,Baggage Claim,0,2013,96,"Comedy,Romance",5.1,9789,David E. Talbert,1966
2013-09-27,Don Jon,"$5,500,000","$24,477,704","$41,268,579",2013,Don Jon,0,2013,90,"Comedy,Drama,Romance",6.5,249233,Joseph Gordon-Levitt,1981
2017-09-27,Flatliners,"$20,000,000","$16,883,115","$45,173,738",2017,Flatliners,0,2017,109,"Drama,Horror,Mystery",5.2,51811,Niels Arden Oplev,1961
2018-09-27,Bad Times at the El Royale,"$32,000,000","$17,839,115","$31,178,942",2018,Bad Times at the El Royale,0,2018,141,"Crime,Drama,Mystery",7.1,168849,Drew Goddard,1975
2018-09-27,Hell Fest,"$5,500,000","$11,107,431","$18,294,883",2018,Hell Fest,0,2018,89,"Horror,Mystery,Thriller",5.5,20210,Gregory Plotkin,\N
2018-09-27,Girl,"$1,750,000",$0,"$8,719,182",2018,Girl,0,2018,105,Drama,7.2,17281,Lukas Dhont,1991
2019-09-27,3 From Hell,"$3,000,000",$0,"$119,009",2019,3 from Hell,0,2019,115,"Action,Horror",5.4,18756,Rob Zombie,1965
2023-09-27,The Creator,"$80,000,000.00","$40,774,679.00","$104,272,136.00",2023,The Creator,0,2023,133,"Action,Adventure,Drama",6.7,174267,Gareth Edwards,1975
2023-09-27,Saw X,"$13,000,000","$53,607,898","$125,319,714",2023,Saw X,0,2023,118,"Horror,Mystery,Thriller",6.6,84202,Kevin Greutert,\N
2024-09-27,Devara Part 1,"$75,000,000.00","$5,600,000.00","$33,398,822.00",2024,Devara: Part 1,0,2024,176,"Action,Drama,Thriller",6.4,13020,Koratala Siva,1975
1990-09-28,Dark Angel,"$7,000,000","$4,372,561","$4,372,561",1990,Dark Angel,0,1990,91,"Action,Crime,Horror",6.1,14739,Craig R. Baxley,\N
2001-09-28,Don’t Say a Word,"$50,000,000","$54,997,476","$104,488,383",2001,Don't Say a Word,0,2001,113,"Drama,Mystery,Thriller",6.3,57813,Gary Fleder,1965
2001-09-28,Hearts in Atlantis,"$31,000,000","$24,185,781","$30,885,781",2001,Hearts in Atlantis,0,2001,101,"Drama,Mystery",6.9,41447,Scott Hicks,1953
2001-09-28,Zoolander,"$28,000,000","$45,172,250","$60,780,981",2001,Zoolander,0,2001,90,Comedy,6.5,298968,Ben Stiller,1965
2001-09-28,Dinner Rush,"$2,000,000","$638,227","$1,075,504",2001,Dinner Rush,0,2000,99,"Crime,Drama,Romance",7.2,6189,Bob Giraldi,1939
2005-09-28,Forty Shades of Blue,"$1,500,000","$75,828","$172,569",2005,Forty Shades of Blue,0,2005,108,"Drama,Music,Romance",6.1,1689,Ira Sachs,1965
2007-09-28,The Kingdom,"$72,500,000.00","$47,467,250.00","$86,802,457.00",2007,The Kingdom,0,2007,110,"Action,Drama,Thriller",7.0,133520,Peter Berg,1964
2007-09-28,The Game Plan,"$22,000,000","$90,648,202","$146,590,987",2007,The Game Plan,0,2007,110,"Comedy,Family,Sport",6.4,101374,Andy Fickman,\N
2007-09-28,Se jie,"$15,000,000","$4,604,982","$65,167,430",2007,,0,2015,\N,"Action,Drama,Mystery",7.2,7,G.M. Whiting,2000
2007-09-28,Trade,"$12,000,000","$214,202","$1,513,388",2007,Trade,0,2007,120,"Crime,Drama,Thriller",7.3,18117,Marco Kreuzpaintner,1977
2012-09-28,Solomon Kane,"$40,000,000",$0,"$22,024,849",2012,,0,2015,\N,"Action,Drama,Mystery",7.2,7,G.M. Whiting,2000
2012-09-28,Won't Back Down,"$19,000,000","$5,310,554","$5,745,503",2012,Won't Back Down,0,2012,121,Drama,6.4,6935,Daniel Barnz,1970
2012-09-28,Pitch Perfect,"$17,000,000","$65,001,093","$116,044,347",2012,Pitch Perfect,0,2012,112,"Comedy,Music,Romance",7.1,335529,Jason Moore,1970
2015-09-28,"Me, You and Five Bucks","$1,500,000","$2,105","$2,105",2015,Me You and Five Bucks,0,2016,93,"Comedy,Drama,Romance",4.5,130,Jaime Zevallos,\N
2018-09-28,The Old Man and the Gun,"$15,800,000","$11,277,120","$16,955,673",2018,The Old Man & the Gun,0,2018,93,"Biography,Comedy,Crime",6.7,50271,David Lowery,1980
2022-09-28,Smile,"$17,000,000","$105,935,048","$217,038,821",2022,Smile,0,2022,115,"Horror,Mystery,Thriller",6.5,188852,Parker Finn,1987
