Rank,date,primaryTitle_x,budget,domestic_gross,world_gross,year,name_id_x,matched_name,tconst,titleType,primaryTitle_y,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes,nconst,writers,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,name_id_y
"2,901",1969-10-15,Paint Your Wagon,"$20,000,000","$31,678,778","$31,678,778",1969,Paint Your Wagon1969,Paint Your Wagon1969,tt0064782,movie,Paint Your Wagon,Paint Your Wagon,0,1969,\N,164,"Comedy,Drama,Musical",6.6,15224,nm0517597,"nm0503585,nm0154665",Joshua Logan,1908,1988,"writer,director,miscellaneous","tt0054866,tt0048491,tt0048380,tt0049038",Paint Your Wagon1969
"2,507",1993-10-15,The Beverly Hillbillies,"$25,000,000","$42,222,647","$55,598,481",1993,The Beverly Hillbillies1993,The Beverly Hillbillies1993,tt0106400,movie,The Beverly Hillbillies,The Beverly Hillbillies,0,1993,\N,92,"Comedy,Family",5.1,20160,nm0790715,"nm0377417,nm0465199,nm0742797,nm0279576,nm0820852",Penelope Spheeris,1945,\N,"director,writer,producer","tt0086589,tt0110366,tt0106400,tt0138393",The Beverly Hillbillies1993
971,1999-10-15,Fight Club,"$65,000,000","$37,030,102","$100,820,947",1999,Fight Club1999,Fight Club1999,tt0137523,movie,Fight Club,Fight Club,0,1999,\N,139,Drama,8.8,2388636,nm0000399,"nm0657333,nm0880243",David Fincher,1962,\N,"producer,director,writer","tt0114369,tt0443706,tt2267998,tt1285016",Fight Club1999
"1,359",1999-10-15,The Story of Us,"$50,000,000","$27,100,030","$27,100,030",1999,The Story of Us1999,The Story of Us1999,tt0160916,movie,The Story of Us,The Story of Us,0,1999,\N,95,"Comedy,Drama,Romance",6.0,25192,nm0001661,"nm0958993,nm0625458",Rob Reiner,1947,\N,"actor,writer,producer","tt0066626,tt0088258,tt0993846,tt0160916",The Story of Us1999
"4,116",1999-10-15,The Straight Story,"$10,000,000","$6,197,866","$6,228,621",1999,The Straight Story1999,The Straight Story1999,tt0166896,movie,The Straight Story,The Straight Story,0,1999,\N,112,"Biography,Drama",8.0,99481,nm0000186,"nm0730034,nm0842156",David Lynch,1946,\N,"writer,director,producer","tt0098936,tt0460829,tt0105665,tt0166924",The Straight Story1999
"4,502",1999-10-15,The Omega Code,"$7,200,000","$12,610,552","$12,678,312",1999,The Omega Code1999,The Omega Code1999,tt0203408,movie,The Omega Code,The Omega Code,0,1999,\N,100,"Action,Adventure,Fantasy",3.5,5569,nm0545099,"nm0088478,nm0059158",Robert Marcarelli,\N,\N,"producer,director,actor","tt0203408,tt0104469,tt0232886,tt0219668",The Omega Code1999
"1,648",2004-10-15,Shall We Dance?,"$40,000,000","$57,887,882","$170,125,882",2004,Shall We Dance?2004,Shall We Dance?2004,tt0358135,movie,Shall We Dance?,Shall We Dance?,0,2004,\N,106,"Comedy,Drama,Music",6.2,50202,nm0155093,"nm0839397,nm0920108",Peter Chelsom,1956,\N,"director,writer,actor","tt3922818,tt0240890,tt1626146,tt0113133",Shall We Dance?2004
"2,896",2004-10-15,Team America: World Police,"$20,000,000","$32,774,834","$50,948,811",2004,Team America: World Police2004,Team America: World Police2004,tt0372588,movie,Team America: World Police,Team America: World Police,0,2004,\N,98,"Action,Comedy",7.2,180541,nm0005295,"nm0005295,nm0001778,nm0103702",Trey Parker,1969,\N,"music_department,writer,producer","tt0121955,tt0158983,tt0124819,tt0372588",Team America: World Police2004
"3,181",2004-10-15,Being Julia,"$18,000,000","$7,739,049","$14,451,322",2004,Being Julia2004,Being Julia2004,tt0340012,movie,Being Julia,Being Julia,0,2004,\N,104,"Comedy,Drama,Romance",7.0,13044,nm0843640,"nm0560857,nm0367838",István Szabó,1938,\N,"director,writer,actor","tt0145503,tt0082736,tt0105919,tt0102428",Being Julia2004
"3,862",2004-10-15,2046,"$12,000,000","$1,442,338","$19,278,598",2004,20462004,20462004,tt0212712,movie,2046,2046,0,2004,\N,129,"Drama,Romance,Sci-Fi",7.4,62640,nm0939182,nm0939182,Kar-Wai Wong,1956,\N,"director,producer,writer","tt1462900,tt0118694,tt0212712,tt0109424",20462004
"4,193",2004-10-15,Eulogy,"$10,000,000","$70,527","$91,201",2004,Eulogy2004,Eulogy2004,tt0349416,movie,Eulogy,Eulogy,0,2004,\N,91,"Comedy,Drama",6.4,9406,nm0163375,nm0163375,Michael Clancy,\N,\N,"director,writer","tt0132937,tt0349416",Eulogy2004
"1,035",2010-10-15,Red,"$60,000,000","$90,380,162","$196,439,693",2010,Red2010,RED2010,tt1245526,movie,RED,RED,0,2010,\N,111,"Action,Comedy,Crime",7.0,328624,nm0777881,"nm0388377,nm0388375,nm1979137,nm1216642",Robert Schwentke,1968,\N,"writer,director,miscellaneous","tt6763252,tt1245526,tt0297871,tt0790736",RED2010
"1,351",2010-10-15,Hereafter,"$50,000,000","$32,746,941","$108,660,270",2010,Hereafter2010,Hereafter2010,tt1212419,movie,Hereafter,Hereafter,0,2010,\N,129,"Drama,Fantasy,Romance",6.5,96201,nm0000142,nm0604948,Clint Eastwood,1930,\N,"actor,producer,director","tt0405159,tt1205489,tt0186566,tt0105695",Hereafter2010
"2,825",2010-10-15,Jackass 3D,"$20,000,000","$117,229,692","$171,685,793",2010,Jackass 3D2010,Jackass 3D2010,tt1116184,movie,Jackass 3D,Jackass 3D,0,2010,\N,94,"Action,Comedy,Documentary",7.0,69269,nm0871860,"nm0871860,nm0424216,nm0546640,nm0828177,nm0690686,nm0242756,nm0010338,nm1035634,nm0569199,nm0257424,nm0005069,nm0519671,nm2045682,nm3052256,nm1328615,nm1331666,nm4122527,nm1029878,nm0292712,nm1017027,nm1079524,nm1029269,nm2207459,nm1030622",Jeff Tremaine,1966,\N,"writer,producer,director","tt3063516,tt0800325,tt9684220,tt1116184",Jackass 3D2010
"3,206",2010-10-15,Carlos,"$18,000,000","$145,526","$1,619,153",2010,Carlos2010,,tt5774076,movie,,,0,2015,\N,\N,"Action,Drama,Mystery",7.2,7,nm6825011,nm6825011,G.M. Whiting,2000,\N,"writer,director,editor","tt5008786,tt5713846,tt6255554,tt5207964",
"3,748",2010-10-15,Conviction,"$12,500,000","$6,797,696","$11,826,980",2010,Conviction2010,Conviction2010,tt1244754,movie,Conviction,Conviction,0,2010,\N,107,"Biography,Crime,Drama",7.2,46655,nm0001282,nm0336861,Tony Goldwyn,1960,\N,"actor,director,writer","tt0099653,tt0325710,tt0472399,tt15398776",Conviction2010
"5,733",2010-10-15,N-Secure,"$1,600,000","$2,595,644","$2,595,644",2010,N-Secure2010,N-Secure2010,tt1289419,movie,N-Secure,N-Secure,0,2010,\N,105,"Crime,Drama,Thriller",3.7,679,nm0559991,"nm3124848,nm3089883",David M. Matthews,\N,\N,"producer,miscellaneous,music_department","tt1289419,tt0320024,tt8757908,tt2400129",N-Secure2010
"6,239",2010-10-15,I Want Your Money,"$400,000","$433,588","$433,588",2010,I Want Your Money2010,I Want Your Money2010,tt1560957,movie,I Want Your Money,I Want Your Money,0,2010,\N,92,Documentary,4.6,1325,nm2050708,"nm3724453,nm2050708,nm1288485",Ray Griggs,\N,\N,"producer,writer,director","tt1161064,tt0993770,tt1600212,tt1640694",I Want Your Money2010
"5,029",2015-10-15,The Lobster,"$4,500,000","$9,196,278","$17,985,061",2015,The Lobster2015,The Lobster2015,tt3464902,movie,The Lobster,The Lobster,0,2015,\N,119,"Drama,Romance,Sci-Fi",7.1,308424,nm0487166,"nm0487166,nm3328207",Yorgos Lanthimos,1973,\N,"director,producer,writer","tt3464902,tt5715874,tt1379182,tt14230458",The Lobster2015
"6,220",2015-10-15,Siakh lokhamim: ha'slilim ha'gnouzim,"$450,000","$41,260","$42,503",2015,Siakh lokhamim: ha'slilim ha'gnouzim2015,,tt5774076,movie,,,0,2015,\N,\N,"Action,Drama,Mystery",7.2,7,nm6825011,nm6825011,G.M. Whiting,2000,\N,"writer,director,editor","tt5008786,tt5713846,tt6255554,tt5207964",
"5,803",2021-10-15,Vuosisadan häät,"$1,450,175",$0,"$144,664",2021,Vuosisadan häät2021,,tt5774076,movie,,,0,2015,\N,\N,"Action,Drama,Mystery",7.2,7,nm6825011,nm6825011,G.M. Whiting,2000,\N,"writer,director,editor","tt5008786,tt5713846,tt6255554,tt5207964",
"4,993",2026-10-15,Time,"$5,000,000",$0,$0,2026,Time2026,,tt5774076,movie,,,0,2015,\N,\N,"Action,Drama,Mystery",7.2,7,nm6825011,nm6825011,G.M. Whiting,2000,\N,"writer,director,editor","tt5008786,tt5713846,tt6255554,tt5207964",
"5,661",1966-10-16,A Funny Thing Happened on the Way to the Forum,"$2,000,000",$0,$0,1966,A Funny Thing Happened on the Way to the Forum1966,A Funny Thing Happened on the Way to the Forum1966,tt0060438,movie,A Funny Thing Happened on the Way to the Forum,A Funny Thing Happened on the Way to the Forum,0,1966,\N,99,"Comedy,Musical",6.8,10016,nm0504513,"nm0291035,nm0675728,nm0792938,nm0312205,nm0686974",Richard Lester,1932,\N,"director,producer,writer","tt0058182,tt0064074,tt0072281,tt0073012",A Funny Thing Happened on the Way to the Forum1966
"5,507",1996-10-16,Get on the Bus,"$2,400,000","$5,691,854","$5,691,854",1996,Get on the Bus1996,Get on the Bus1996,tt0116404,movie,Get on the Bus,Get on the Bus,0,1996,\N,120,"Adventure,Drama,History",6.9,6147,nm0000490,nm0090066,Spike Lee,1957,\N,"director,producer,writer","tt0097216,tt0104797,tt0091939,tt9777644",Get on the Bus1996
"1,075",1998-10-16,Practical Magic,"$60,000,000","$46,850,558","$68,336,997",1998,Practical Magic1998,Practical Magic1998,tt0120791,movie,Practical Magic,Practical Magic,0,1998,\N,104,"Comedy,Drama,Fantasy",6.3,97197,nm0001162,"nm0388805,nm0842523,nm0326040,nm0111845",Griffin Dunne,1955,\N,"actor,director,producer","tt0088680,tt0082010,tt1333125,tt0790636",Practical Magic1998
"1,248",1998-10-16,Beloved,"$53,000,000","$22,852,487","$22,852,487",1998,Beloved1998,Beloved1998,tt0120603,movie,Beloved,Beloved,0,1998,\N,172,"Drama,History,Horror",6.1,9687,nm0001129,"nm0607339,nm0124333,nm0481418,nm0111845",Jonathan Demme,1944,2017,"director,producer,writer","tt0102926,tt1084950,tt0107818,tt0368008",Beloved1998
"2,529",1998-10-16,Bride of Chucky,"$25,000,000","$32,404,188","$50,692,188",1998,Bride of Chucky1998,Bride of Chucky1998,tt0144120,movie,Bride of Chucky,Bride of Chucky,0,1998,\N,89,"Comedy,Horror,Thriller",5.6,66088,nm0950553,nm0238841,Ronny Yu,1950,\N,"director,producer,writer","tt0106342,tt0446059,tt0144120,tt0329101",Bride of Chucky1998
"5,360",1998-10-16,Happiness,"$3,000,000","$2,746,453","$5,746,453",1998,Happiness1998,Happiness1998,tt0147612,movie,Happiness,Happiness,0,1998,\N,134,"Comedy,Drama",7.7,75806,nm0001754,nm0001754,Todd Solondz,1959,\N,"director,writer,actor","tt0114906,tt0147612,tt0808526,tt4144190",Happiness1998
481,2009-10-16,Where the Wild Things Are,"$100,000,000.00","$77,233,467.00","$99,123,656.00",2009,Where the Wild Things Are2009,Where the Wild Things Are2009,tt0386117,movie,Where the Wild Things Are,Where the Wild Things Are,0,2009,\N,101,"Adventure,Drama,Family",6.7,109416,nm0005069,"nm0005069,nm1101630,nm0784124",Spike Jonze,1969,\N,"producer,writer,director","tt1798709,tt0120188,tt0386117,tt0120601",Where the Wild Things Are2009
"1,241",2009-10-16,Law Abiding Citizen,"$53,000,000","$73,357,727","$131,159,781",2009,Law Abiding Citizen2009,Law Abiding Citizen2009,tt1197624,movie,Law Abiding Citizen,Law Abiding Citizen,0,2009,\N,109,"Action,Crime,Drama",7.4,326330,nm0336620,nm0934483,F. Gary Gray,1969,\N,"director,producer,actor","tt0117603,tt0317740,tt0120768,tt0113118",Law Abiding Citizen2009
"2,907",2009-10-16,The Stepfather,"$20,000,000","$29,062,561","$29,227,561",2009,The Stepfather2009,The Stepfather2009,tt0814335,movie,The Stepfather,The Stepfather,0,2009,\N,101,"Mystery,Thriller",5.6,39715,nm1879589,"nm0136592,nm0922799,nm0498839,nm0307257",Nelson McCormick,\N,\N,"director,producer,writer","tt0814335,tt9055008,tt0926129,tt0455275",The Stepfather2009
"4,200",2009-10-16,Janky Promoters,"$10,000,000","$9,069","$9,069",2009,Janky Promoters2009,The Janky Promoters2009,tt1210071,movie,The Janky Promoters,The Janky Promoters,0,2009,\N,85,"Comedy,Crime,Music",5.1,1858,nm1048560,nm0001084,Marcus Raboy,1965,\N,"director,producer,cinematographer","tt26349046,tt13315308,tt8075256,tt0293815",The Janky Promoters2009
"3,696",2015-10-16,Room,"$13,000,000","$14,677,674","$36,316,727",2015,Room2015,Room2015,tt3170832,movie,Room,Room,0,2015,\N,118,"Drama,Thriller",8.1,459084,nm1049433,nm1480980,Lenny Abrahamson,1966,\N,"director,producer,writer","tt3170832,tt1605717,tt9059760,tt0419420",Room2015
"3,697",2015-10-16,Woodlawn,"$13,000,000","$14,394,097","$14,403,891",2015,Woodlawn2015,,tt5774076,movie,,,0,2015,\N,\N,"Action,Drama,Mystery",7.2,7,nm6825011,nm6825011,G.M. Whiting,2000,\N,"writer,director,editor","tt5008786,tt5713846,tt6255554,tt5207964",
"4,232",2015-10-16,Truth,"$9,600,000","$2,541,854","$6,842,580",2015,Truth2015,Truth2015,tt3859076,movie,Truth,Truth,0,2015,\N,125,"Biography,Drama,History",6.8,21604,nm0888743,"nm0888743,nm3200062",James Vanderbilt,1975,\N,"producer,writer,script_department","tt0443706,tt11245972,tt1628841,tt15255288",Truth2015
"4,736",2015-10-16,Beasts of No Nation,"$6,000,000","$90,777","$90,777",2015,Beasts of No Nation2015,Beasts of No Nation2015,tt1365050,movie,Beasts of No Nation,Beasts of No Nation,0,2015,\N,137,"Drama,War",7.7,87972,nm1560977,"nm1560977,nm3303697",Cary Joji Fukunaga,1977,\N,"producer,director,writer","tt1365050,tt1127715,tt2382320,tt2356777",Beasts of No Nation2015
"5,412",2015-10-16,Unnatural,"$3,000,000",$0,$0,2015,Unnatural2015,Unnatural2015,tt3551400,movie,Unnatural,Unnatural,0,2015,\N,89,"Action,Horror,Sci-Fi",3.9,2216,nm1802040,"nm0138007,nm7219949",Hank Braxtan,1980,\N,"producer,director,writer","tt3551400,tt6987760,tt2308822,tt12038670",Unnatural2015
"5,665",2015-10-16,Wind Walkers,"$2,000,000",$0,$0,2015,Wind Walkers2015,Wind Walkers2015,tt1236254,movie,Wind Walkers,Wind Walkers,0,2015,\N,93,"Action,Horror,Thriller",3.5,335,nm0295031,nm0295031,Russell Friedenberg,1968,\N,"writer,actor,director","tt1236254,tt2328696,tt0826558,tt0395796",Wind Walkers2015
"5,541",2016-10-16,Mi America,"$2,100,000","$3,330","$3,330",2016,Mi America2016,I America2016,tt5891396,movie,I America,I America,0,2016,\N,112,Drama,7.0,43,nm7613978,nm7613978,Ivan Andrew Payawal,\N,\N,"director,writer,miscellaneous","tt5891396,tt4381946,tt12508898,tt13369892",I America2016
"2,276",2020-10-16,Love and Monsters,"$30,000,000","$1,070,714","$1,131,683",2020,Love and Monsters2020,Love and Monsters2020,tt13830296,movie,Love and Monsters,Lyubov i monstry,0,2020,\N,86,Comedy,4.1,119,nm7393537,nm4143031,Ekaterina Krasner,1993,\N,"director,writer,producer","tt4775116,tt5902772,tt7197166,tt13338006",Love and Monsters2020
"2,276",2020-10-16,Love and Monsters,"$30,000,000","$1,070,714","$1,131,683",2020,Love and Monsters2020,Love and Monsters2020,tt2222042,movie,Love and Monsters,Love and Monsters,0,2020,\N,109,"Action,Adventure,Comedy",6.9,149166,nm3462290,"nm3929259,nm2816668",Michael Matthews,\N,\N,"producer,director,writer","tt2222042,tt2396489,tt14733974,tt7236026",Love and Monsters2020
"3,365",2020-10-16,Demon Slayer: Kimetsu no Yaiba—The Movie: Mugen…,"$15,750,000","$49,888,502","$507,119,058",2020,Demon Slayer: Kimetsu no Yaiba—The Movie: Mugen…2020,Demon Slayer: Kimetsu no Yaiba - The Movie: Mugen Train2020,tt11032374,movie,Demon Slayer: Kimetsu no Yaiba - The Movie: Mugen Train,Gekijôban Kimetsu no yaiba: Mugen Ressha hen,0,2020,\N,117,"Action,Adventure,Animation",8.2,78234,nm1417038,nm10281577,Haruo Sotozaki,\N,\N,"animation_department,director,art_department","tt9335498,tt11032374,tt0275277,tt26537229",Demon Slayer: Kimetsu no Yaiba - The Movie: Mugen Train2020
"6,520",2020-10-16,Sh*thouse,"$15,000","$18,148","$24,745",2020,Sh*thouse2020,Shithouse2020,tt11618536,movie,Shithouse,Shithouse,0,2020,\N,100,"Comedy,Drama,Romance",6.9,6963,nm4323708,nm4323708,Cooper Raiff,1997,\N,"actor,director,producer","tt14376344,tt11618536,tt14819708,tt12476632",Shithouse2020
"5,750",1939-10-17,Mr. Smith Goes To Washington,"$1,500,000","$9,000,000","$9,000,000",1939,Mr. Smith Goes To Washington1939,Mr. Smith Goes to Washington1939,tt0031679,movie,Mr. Smith Goes to Washington,Mr. Smith Goes to Washington,0,1939,\N,129,"Comedy,Drama",8.1,123226,nm0001008,"nm0118227,nm0287931,nm0175333",Frank Capra,1897,1991,"director,writer,producer","tt0038650,tt0025316,tt0030993,tt0031679",Mr. Smith Goes to Washington1939
"4,662",1956-10-17,Around the World in 80 Days,"$6,000,000","$42,000,000","$42,000,000",1956,Around the World in 80 Days1956,Around the World in 80 Days1919,tt0010622,movie,Around the World in 80 Days,Die Reise um die Erde in 80 Tagen,0,1919,\N,121,"Adventure,Drama,Romance",6.6,17,nm0652650,"nm0652650,nm0894523",Richard Oswald,1880,1963,"director,writer,producer","tt0010622,tt0007702,tt1879047,tt1878907",Around the World in 80 Days1919
"6,267",1978-10-17,Halloween,"$325,000","$47,274,000","$70,274,000",1978,Halloween1978,Halloween1978,tt0077651,movie,Halloween,Halloween,0,1978,\N,91,"Horror,Thriller",7.7,315894,nm0000118,"nm0000118,nm0384185",John Carpenter,1948,\N,"writer,music_department,composer","tt0080749,tt0077651,tt0069945,tt0082340",Halloween1978
"5,436",1979-10-17,The Black Stallion,"$2,700,000","$37,799,643","$37,799,643",1979,The Black Stallion1979,The Black Stallion1979,tt0078872,movie,The Black Stallion,The Black Stallion,0,1979,\N,118,"Adventure,Family,Sport",7.4,14345,nm0050597,"nm0558953,nm0742236,nm0937074,nm0267690,nm0004555",Carroll Ballard,1937,\N,"director,camera_department,cinematographer","tt0116329,tt0076759,tt0078872,tt0061750",The Black Stallion1979
"3,999",1986-10-17,The Color of Money,"$10,000,000","$52,293,000","$52,293,000",1986,The Color of Money1986,The Color of Money1986,tt0090863,movie,The Color of Money,The Color of Money,0,1986,\N,119,"Drama,Sport",7.0,95072,nm0000217,"nm0856677,nm0697115",Martin Scorsese,1942,\N,"producer,director,actor","tt5537002,tt0075314,tt0070379,tt0099685",The Color of Money1986
"1,151",1997-10-17,Devil’s Advocate,"$57,000,000","$61,007,424","$153,007,424",1997,Devil’s Advocate1997,The Devil's Advocate1997,tt0118971,movie,The Devil's Advocate,The Devil's Advocate,0,1997,\N,144,"Drama,Fantasy,Mystery",7.5,411393,nm0000431,"nm0003825,nm0501380,nm0006904",Taylor Hackford,1944,\N,"producer,director,writer","tt0350258,tt0106469,tt0109642,tt0084434",The Devil's Advocate1997
"3,235",1997-10-17,I Know What You Did Last Summer,"$17,000,000","$72,250,091","$125,250,091",1997,I Know What You Did Last Summer1997,I Know What You Did Last Summer1997,tt0119345,movie,I Know What You Did Last Summer,I Know What You Did Last Summer,0,1997,\N,101,"Horror,Mystery",5.8,161942,nm0318947,"nm0932078,nm0242028",Jim Gillespie,\N,\N,"director,producer,assistant_director","tt0119345,tt0160184,tt0239078,tt2782844",I Know What You Did Last Summer1997
"4,257",2003-10-17,The Texas Chainsaw Massacre,"$9,000,000","$80,571,655","$107,967,319",2003,The Texas Chainsaw Massacre2003,The Texas Chainsaw Massacre2003,tt0324216,movie,The Texas Chainsaw Massacre,The Texas Chainsaw Massacre,0,2003,\N,98,Horror,6.2,154927,nm1197971,"nm0377066,nm0001361,nm0466925",Marcus Nispel,1963,\N,"director,producer,writer","tt0758746,tt0324216,tt0446013,tt0368891",The Texas Chainsaw Massacre2003
"6,274",2003-10-17,Pieces of April,"$300,000","$2,528,664","$3,571,253",2003,Pieces of April2003,Pieces of April2003,tt0311648,movie,Pieces of April,Pieces of April,0,2003,\N,80,"Comedy,Drama",7.0,22265,nm0373282,nm0373282,Peter Hedges,1962,\N,"writer,director,producer","tt0108550,tt7545524,tt0311648,tt0480242",Pieces of April2003
"1,918",2008-10-17,Max Payne,"$35,000,000","$40,689,393","$87,775,050",2008,Max Payne2008,Max Payne2008,tt0467197,movie,Max Payne,Max Payne,0,2008,\N,100,"Action,Crime,Drama",5.3,131101,nm0601382,"nm2830774,nm1053843",John Moore,1970,\N,"camera_department,director,producer","tt0467197,tt0377062,tt0466909,tt0159273",Max Payne2008
"2,407",2008-10-17,What Just Happened,"$27,000,000","$1,090,947","$2,412,123",2008,What Just Happened2008,What Just Happened2008,tt0486674,movie,What Just Happened,What Just Happened,0,2008,\N,104,"Comedy,Drama",5.6,28724,nm0001469,nm0513165,Barry Levinson,1942,\N,"producer,writer,director","tt0095953,tt0101516,tt0120885,tt1933667",What Just Happened2008
"2,455",2008-10-17,W.,"$25,100,000","$25,534,493","$28,575,778",2008,W.2008,W.2008,tt1175491,movie,W.,W.,0,2008,\N,129,"Biography,Comedy,Drama",6.3,50418,nm0000231,nm0007140,Oliver Stone,1946,\N,"director,producer,writer","tt0102138,tt0091763,tt0110632,tt0096969",W.2008
"3,099",2008-10-17,Sex Drive,"$19,000,000","$8,402,485","$10,412,485",2008,Sex Drive2008,Sex Drive2008,tt1135985,movie,Sex Drive,Sex Drive,0,2008,\N,109,"Comedy,Romance",6.5,92678,nm1890845,"nm1890845,nm1898234,nm3041321",Sean Anders,\N,\N,"writer,director,producer","tt7401588,tt10999120,tt1232200,tt2170439",Sex Drive2008
"3,919",2008-10-17,The Secret Life of Bees,"$11,000,000","$37,780,486","$39,994,347",2008,The Secret Life of Bees2008,The Secret Life of Bees2008,tt0416212,movie,The Secret Life of Bees,The Secret Life of Bees,0,2008,\N,114,Drama,7.2,28372,nm0697656,"nm0697656,nm1650330",Gina Prince-Bythewood,\N,\N,"writer,producer,director","tt0199725,tt3125324,tt7556122,tt8093700",The Secret Life of Bees2008
756,2012-10-17,Astérix et Obélix: Au service de Sa Majesté,"$77,600,000.00",$0.00,"$60,680,125.00",2012,Astérix et Obélix: Au service de Sa Majesté2012,,tt5774076,movie,,,0,2015,\N,\N,"Action,Drama,Mystery",7.2,7,nm6825011,nm6825011,G.M. Whiting,2000,\N,"writer,director,editor","tt5008786,tt5713846,tt6255554,tt5207964",
