,budget,domestic_revenue,world_revenue,year,isAdult,runtimeMinutes,averageRating,numVotes
4370,1600000.0,419428.0,419428.0,1989,0,89.0,5.4,1609
4371,34000000.0,6543194.0,14291999.0,2000,0,114.0,5.5,4958
4372,7000000.0,18642318.0,19276267.0,2000,0,,7.2,7
4373,3300000.0,104257.0,5422740.0,2000,0,,7.2,7
4374,1300000.0,609042.0,609042.0,2000,0,,7.2,7
4375,1000000.0,428535.0,428535.0,2000,0,,7.2,7
4376,170000000.0,120150546.0,300150546.0,2004,0,131.0,6.1,291444
4377,150000000.0,133501348.0,399387745.0,2006,0,126.0,6.9,396557
4378,30000000.0,669625.0,35869934.0,2006,0,,7.2,7
4379,20000000.0,1903434.0,5313608.0,2006,0,104.0,7.3,55695
4380,15000000.0,8117637.0,8224998.0,2006,0,91.0,5.5,8922
4381,14000000.0,16298046.0,30443277.0,2006,0,83.0,5.0,27183
4382,8000000.0,568932.0,973443.0,2006,0,114.0,6.4,19106
4383,35000000.0,55340730.0,108757621.0,2016,0,92.0,5.7,132295
4384,20000000.0,11744960.0,11744960.0,1994,0,93.0,4.6,10081
4385,110000000.0,47398413.0,218674938.0,2005,0,144.0,7.3,323812
4386,35000000.0,32064800.0,70064800.0,2005,0,113.0,5.5,136947
4387,300000.0,10514.0,10514.0,2005,0,109.0,6.5,841
4388,36000000.0,1069334.0,4020990.0,2011,0,122.0,5.7,5141
4389,35000000.0,39046489.0,65084116.0,2011,0,112.0,5.8,65914
4390,21000000.0,970816.0,5046038.0,2011,0,91.0,6.6,51092
4391,7000000.0,37295394.0,38158601.0,2011,0,112.0,5.7,11690
4392,3000000.0,703372.0,834953.0,2011,0,86.0,6.1,49146
4393,2000000.0,30400.0,32964.0,2016,0,97.0,6.2,4853
4394,8000000.0,22549338.0,22549338.0,1993,0,111.0,7.3,52897
4395,80000000.0,157138535.0,418138535.0,1999,0,124.0,7.1,471794
4396,40000000.0,14018364.0,21156715.0,2004,0,91.0,4.9,25269
4397,800000.0,62544.0,62544.0,2004,0,94.0,7.1,4730
4398,65000.0,11529368.0,22233808.0,2004,0,100.0,7.2,114646
4399,7000000.0,1110509.0,6537179.0,2010,0,125.0,7.2,12897
4400,29000000.0,184296230.0,287215196.0,2015,0,115.0,6.4,172657
4401,1000000.0,16067035.0,59567035.0,1963,0,,7.2,7
4402,1900000.0,4600000.0,4600000.0,1987,0,99.0,6.9,21341
4403,80000000.0,140464664.0,349464664.0,1998,0,120.0,6.2,193929
4404,13000000.0,8064972.0,8064972.0,1998,0,84.0,4.2,2295
4405,50000000.0,52752475.0,119114494.0,2002,0,124.0,6.7,100634
4406,140000000.0,257730019.0,386839614.0,2009,0,127.0,7.9,624802
4407,6000000.0,65108.0,1365108.0,2009,0,95.0,7.4,31
4408,4000000.0,294244.0,384244.0,2009,0,100.0,6.3,3511
4409,3000000.0,10027047.0,10172519.0,2009,0,84.0,5.7,11208
4410,35000000.0,34580201.0,50732472.0,2015,0,87.0,5.1,54800
4411,15000000.0,4912.0,513303.0,2015,0,96.0,5.4,23625
4412,9000000.0,1242.0,1242.0,2015,0,78.0,8.5,49
4413,4500000.0,187112.0,1027760.0,2015,0,95.0,5.6,47268
4414,3000000.0,669688.0,816494.0,2015,0,,7.2,7
4415,75000000.0,369094830.0,886013000.0,2016,0,86.0,6.5,221919
4416,21000000.0,35417038.0,97389568.0,2019,0,93.0,5.5,66964
4417,160000000.0,171130165.0,397369969.0,2024,0,145.0,6.9,131043
4418,110000000.0,111149917.0,184672669.0,2024,0,104.0,6.5,46167
4419,550000.0,39754601.0,59754601.0,1980,0,95.0,6.4,162622
4420,95000000.0,63570862.0,263892271.0,1997,0,126.0,7.6,516576
4421,85000000.0,28681080.0,35681080.0,1997,0,96.0,6.0,318
4422,60000000.0,104148781.0,164285587.0,2003,0,92.0,5.6,74893
4423,5000000.0,8460000.0,25913869.0,2003,0,,7.2,7
4424,120000000.0,43945766.0,93394462.0,2008,0,,7.2,7
4425,35000000.0,80277646.0,218535708.0,2008,0,99.0,6.1,189955
4426,450000.0,13804.0,22623.0,2008,0,103.0,6.0,9372
4427,150000000.0,79727149.0,245564215.0,2012,0,113.0,6.2,284446
4428,70000000.0,8462347.0,20107933.0,2014,0,,7.2,7
4429,18000000.0,150086800.0,270944428.0,2014,0,97.0,6.3,334037
4430,5000000.0,10429707.0,10537341.0,2014,0,,7.2,7
4431,1000000.0,767732.0,1156309.0,2014,0,100.0,6.2,31835
4432,6000000.0,46840590.0,51485382.0,2018,0,88.0,5.5,17232
4433,7000000.0,17259427.0,33183640.0,2019,0,90.0,6.1,110835
4434,3000000.0,21163999.0,21163999.0,1985,0,87.0,5.5,79984
4435,14500000.0,46338728.0,147542381.0,1996,0,120.0,6.7,248148
4436,12500000.0,1212799.0,1412799.0,1996,0,99.0,6.6,9544
4437,70000000.0,33561137.0,60279822.0,2002,0,97.0,5.4,53965
4438,65000000.0,139225854.0,172844592.0,2002,0,104.0,5.7,64514
4439,6000000.0,267194.0,755861.0,2002,0,97.0,6.8,11311
4440,165000000.0,189412677.0,496511521.0,2012,0,101.0,7.7,468571
4441,12000000.0,37709979.0,98963392.0,2013,0,98.0,7.6,104524
4442,5000000.0,27298285.0,60611845.0,2013,0,117.0,7.9,526419
4443,12500000.0,0.0,8912003.0,2016,0,,7.2,7
4444,28000000.0,72110659.0,127710550.0,2017,0,,7.2,7
4445,159000000.0,0.0,914706.0,2019,0,209.0,7.8,441049
4446,80000000.0,0.0,6628721.0,2019,0,100.0,6.6,38233
4447,50000000.0,5801249.0,11285154.0,2019,0,92.0,4.8,2325
4448,26000000.0,9277736.0,18477276.0,2019,0,144.0,6.8,63762
4449,17000000.0,43082155.0,44035587.0,2019,0,125.0,6.7,31435
4450,8000000.0,20036244.0,20036244.0,1982,0,120.0,6.8,54498
4451,30000000.0,108360063.0,212400000.0,1995,0,90.0,6.4,237532
4452,30000000.0,85744662.0,163644662.0,1999,0,,7.2,7
4453,13000000.0,5871603.0,5871603.0,1999,0,99.0,6.0,3996
4454,80000000.0,39442871.0,58270391.0,2000,0,90.0,5.3,114135
4455,80000000.0,17480890.0,33463969.0,2000,0,106.0,5.7,60432
4456,32000000.0,48814909.0,82339483.0,2000,0,129.0,7.2,126883
4457,1200000.0,9180275.0,10827356.0,2000,0,111.0,7.5,31800
4458,170000000.0,188042855.0,312183437.0,2004,0,100.0,6.6,246211
4459,35000000.0,7459300.0,42064105.0,2006,0,117.0,6.9,102784
4460,30000000.0,40435190.0,53572822.0,2006,0,113.0,7.5,238396
4461,16800000.0,223202.0,2281089.0,2006,0,122.0,6.3,16454
4462,11000000.0,355968.0,6586324.0,2006,0,104.0,6.7,14203
4463,6000000.0,119452.0,119452.0,2006,0,97.0,6.2,2789
4464,2000000.0,3337931.0,6225304.0,2006,0,116.0,6.8,69181
4465,40000000.0,31011732.0,59795070.0,2010,0,107.0,6.5,84496
4466,70000000.0,104029443.0,175807183.0,2017,0,100.0,6.0,84030
4467,12000000.0,54513740.0,161158351.0,2017,0,115.0,8.1,566901
4468,64000000.0,48947356.0,78425501.0,2021,0,96.0,5.9,17572
4469,6000000.0,6820796.0,7768171.0,2023,0,99.0,6.4,2665
4470,2000000.0,7800000.0,7800000.0,1947,0,118.0,7.2,18081
4471,28000000.0,217350219.0,504050219.0,1992,0,,7.2,7
4472,50000000.0,105264608.0,223564608.0,1994,0,123.0,7.5,355489
4473,22000000.0,145539357.0,190506000.0,1994,0,97.0,6.6,135044
4474,65000000.0,28045540.0,58545540.0,2005,0,,7.2,7
4475,28000000.0,38372662.0,126549607.0,2005,0,129.0,7.8,339817
4476,22000000.0,36020063.0,57520063.0,2005,0,108.0,6.6,77066
4477,85000000.0,46462469.0,147799400.0,2011,0,,7.2,7
4478,79000000.0,74158157.0,150519217.0,2011,0,91.0,3.3,91738
4479,75000000.0,83504017.0,211562435.0,2011,0,110.0,6.0,178188
4480,9400000.0,3030848.0,21788107.0,2011,0,135.0,7.1,198956
4481,4000000.0,0.0,442550.0,2011,0,99.0,6.2,31085
4482,12000000.0,14616.0,14616.0,2015,0,111.0,5.7,2870
4483,20000000.0,0.0,476624.0,2016,0,134.0,6.3,1551
4484,17000000.0,42065185.0,42493506.0,2016,0,111.0,6.1,7946
4485,3750000.0,0.0,19794935.0,2016,0,,7.2,7
4486,2700000.0,12544.0,86288.0,2016,0,91.0,5.4,19736
4487,45000000.0,0.0,38852.0,2020,0,116.0,6.7,54697
4488,50000000.0,14271297.0,14271297.0,1999,0,148.0,6.4,70455
4489,23000000.0,18653615.0,18653615.0,1999,0,114.0,6.2,18903
4490,15000000.0,824295.0,1970268.0,1999,0,116.0,7.0,8483
4491,10000000.0,30651422.0,43948865.0,1999,0,130.0,7.3,231572
4492,57000000.0,28328132.0,38329114.0,2004,0,97.0,6.2,50356
4493,50000000.0,40203020.0,263894551.0,2004,0,108.0,6.0,124262
4494,29000000.0,17016190.0,24716190.0,2004,0,87.0,4.9,51248
4495,25000000.0,51676606.0,115036108.0,2004,0,106.0,7.7,213329
4496,11000000.0,10214647.0,17443529.0,2004,0,118.0,7.1,51387
4497,7000000.0,2938532.0,7017859.0,2004,0,192.0,7.8,58629
4498,14000000.0,141330703.0,383825427.0,2008,0,,7.2,7
4499,200000000.0,166112167.0,757677748.0,2009,0,158.0,5.8,404071
4500,95000000.0,81562942.0,165720921.0,2010,0,98.0,6.8,210368
4501,10000000.0,21416355.0,68264973.0,2010,0,,7.2,7
4502,50000.0,391674.0,424149.0,2010,0,98.0,6.2,14960
4503,25000000.0,43035725.0,52568099.0,2015,0,101.0,6.4,83435
4504,20000000.0,20180155.0,32608019.0,2015,0,111.0,6.3,52509
4505,20000000.0,538460.0,3727746.0,2015,0,122.0,5.3,22859
4506,18000000.0,26302731.0,44263413.0,2015,0,107.0,5.8,26994
4507,8900000.0,50136.0,3324131.0,2015,0,93.0,6.1,33218
4508,8900000.0,50136.0,3324131.0,2015,0,47.0,7.3,12
4509,6000000.0,9030855.0,18073433.0,2020,0,102.0,6.3,75325
4510,2280000.0,83320000.0,83320832.0,1940,0,,7.2,7
4511,12000000.0,2104164.0,2104164.0,1981,0,,7.2,7
4512,30000000.0,38122000.0,38122000.0,1987,0,101.0,6.6,171452
4513,20000000.0,206333165.0,438656843.0,1991,0,77.0,4.7,323
4514,40000000.0,82522790.0,215862666.0,1992,0,128.0,7.4,245884
4515,85000000.0,44650003.0,44650003.0,1998,0,178.0,7.2,271960
4516,24000000.0,40020622.0,40020622.0,1998,0,100.0,4.8,80346
4517,50000000.0,8017467.0,37472651.0,2009,0,117.0,7.3,117170
4518,6500000.0,1109660.0,1744952.0,2009,0,113.0,7.1,37187
4519,9200000.0,3047539.0,5806666.0,2012,0,176.0,6.7,59874
4520,40000000.0,86208010.0,156553592.0,2014,0,,7.2,7
4521,4900000.0,3498695.0,17536004.0,2014,0,139.0,8.0,62950
4522,30000000.0,0.0,5015080.0,2015,0,,7.2,7
4523,20000000.0,2246000.0,2246000.0,2015,0,118.0,7.2,8331
4524,6000000.0,10021175.0,42320503.0,2015,0,104.0,6.7,32828
4525,300000000.0,229024295.0,655945209.0,2017,0,120.0,6.1,484326
4526,48000000.0,17801306.0,73235048.0,2019,0,118.0,5.0,81282
4527,2500000.0,0.0,2003433.0,2020,0,94.0,5.3,8823
4528,18000000.0,23380203.0,23417649.0,1980,0,129.0,8.1,386638
4529,60000000.0,54956941.0,159356941.0,1997,0,124.0,6.4,126018
4530,53000000.0,58403409.0,139801096.0,1997,0,,7.2,7
4531,20000000.0,13801755.0,13801755.0,1997,0,94.0,6.6,34925
4532,4000000.0,10097096.0,10097096.0,2001,0,93.0,4.8,7778
4533,135000000.0,93926386.0,212912137.0,2003,0,138.0,7.5,242053
4534,80000000.0,20950820.0,54540662.0,2003,0,,7.2,7
4535,300000.0,7718961.0,7808524.0,2003,0,112.0,7.9,9878
4536,17000000.0,275380.0,364607.0,2007,0,145.0,5.3,41169
4537,230000000.0,169368427.0,591692078.0,2008,0,106.0,6.5,476702
4538,2500000.0,174255.0,174255.0,2008,0,90.0,7.4,786
4539,2500000.0,174255.0,174255.0,2008,0,87.0,8.5,63
4540,136200000.0,292324737.0,829724737.0,2012,0,115.0,5.6,266939
4541,24000000.0,12096300.0,19303058.0,2014,0,134.0,7.0,151000
4542,18000000.0,0.0,94953.0,2014,0,91.0,5.3,10642
4543,15000000.0,91125143.0,227328585.0,2014,0,114.0,8.0,838212
4544,10000000.0,3128941.0,3185717.0,2014,0,103.0,6.6,11016
4545,7000000.0,14618727.0,14618727.0,2014,0,116.0,6.8,17738
4546,180000000.0,234037575.0,811724385.0,2016,0,132.0,7.2,515524
4547,200000000.0,159555901.0,648455339.0,2018,0,134.0,6.5,314496
4548,97600000.0,117624357.0,224390706.0,2019,0,152.0,8.1,499090
4549,1000000.0,9000000.0,9000000.0,1956,0,89.0,6.2,4812
4550,7000000.0,79700000.0,79700000.0,1974,0,122.0,5.9,18216
4551,500000.0,31559560.0,31559560.0,1974,0,86.0,6.1,5289
4552,35000000.0,79091969.0,182291969.0,1991,0,128.0,7.3,221654
4553,80000000.0,90463534.0,250180384.0,1996,0,88.0,6.5,217833
4554,42000000.0,41267469.0,41267469.0,1996,0,126.0,6.6,23334
4555,35000000.0,78716374.0,231710008.0,1996,0,162.0,7.4,205861
4556,125000000.0,317871467.0,963637834.0,2001,0,152.0,7.6,876876
4557,100000000.0,262233381.0,874954228.0,2002,0,161.0,7.4,708126
4558,25000000.0,15567860.0,19233280.0,2002,0,98.0,4.6,16998
4559,15500000.0,1693000.0,1757694.0,2002,0,115.0,6.3,14850
4560,1800000.0,5719000.0,5849791.0,2002,0,,7.2,7
4561,750000.0,47329.0,47329.0,2002,0,88.0,6.5,1916
4562,350000.0,9118.0,9118.0,2002,0,90.0,6.7,373
4563,130000000.0,424668047.0,864808014.0,2013,0,146.0,7.5,733677
4564,17000000.0,70525195.0,72835710.0,2013,0,123.0,6.6,17060
4565,12000000.0,17654912.0,24761360.0,2013,0,115.0,7.7,124907
4566,7000000.0,1632000.0,1933829.0,2013,0,100.0,6.3,2701
4567,7000000.0,523511.0,1857458.0,2013,0,93.0,6.1,27777
4568,20000000.0,40847995.0,62606549.0,2017,0,86.0,6.3,9496
4569,100000000.0,166350594.0,349048698.0,2023,0,157.0,6.7,144648
4570,134000.0,4000000.0,8000000.0,1942,0,73.0,7.2,26714
4571,1800000.0,25878153.0,25944555.0,1976,0,98.0,7.4,213227
4572,20000000.0,169100479.0,340800479.0,1977,0,138.0,7.6,221305
4573,15000000.0,285761243.0,476680641.0,1990,0,103.0,7.7,665237
4574,6000000.0,2025238.0,2522928.0,2001,0,95.0,5.8,11889
4575,150000000.0,82280579.0,195080579.0,2007,0,115.0,6.3,175762
4576,45000000.0,4617608.0,31077418.0,2007,0,139.0,6.4,24333
4577,5000000.0,65388.0,861325.0,2007,0,90.0,6.1,11356
4578,20000000.0,82624961.0,175507800.0,2011,0,115.0,7.3,254209
4579,21000000.0,132092958.0,236412453.0,2012,0,122.0,7.7,750529
4580,11000000.0,61611.0,25307405.0,2012,0,,7.2,7
4581,48000000.0,67363237.0,119736188.0,2018,0,118.0,7.3,124124
4582,23000000.0,85080171.0,319995019.0,2018,0,130.0,8.2,601010
4583,2200000.0,0.0,789088.0,2018,0,90.0,6.3,6941
4584,30000000.0,41280699.0,75820378.0,2022,0,107.0,7.2,420951
4585,15000000.0,31945385.0,46044880.0,2023,0,106.0,6.2,62689
4586,10000000.0,6713826.0,17968934.0,2023,0,104.0,6.5,26903
4587,30000000.0,60857262.0,95857262.0,1989,0,116.0,6.1,25401
4588,62000000.0,60022813.0,107822813.0,1995,0,114.0,6.8,61419
4589,60000000.0,106429941.0,356429933.0,1995,0,130.0,7.2,273655
4590,123000000.0,261939550.0,347036128.0,2000,0,104.0,6.3,296297
4591,82000000.0,34543701.0,96024898.0,2000,0,123.0,5.9,129242
4592,35000000.0,36805288.0,53425292.0,2000,0,106.0,5.8,21934
4593,30000000.0,76501438.0,103284813.0,2000,0,,7.2,7
4594,102000000.0,167365000.0,594420216.0,2006,0,144.0,8.0,705341
4595,85000000.0,198000317.0,385000315.0,2006,0,,7.2,7
4596,14000000.0,11242801.0,20597806.0,2006,0,117.0,7.0,43093
4597,12000000.0,5549923.0,5549923.0,2006,0,86.0,6.3,16077
4598,4000000.0,4630045.0,4630045.0,2006,0,84.0,5.9,26679
4599,125000000.0,296837581.0,944025977.0,2010,0,146.0,7.7,613123
4600,8500000.0,47695371.0,77733867.0,2016,0,137.0,7.8,322438
4601,22000000.0,11962712.0,12967012.0,2017,0,122.0,6.5,44126
4602,10000000.0,0.0,53559.0,2017,0,134.0,7.4,55279
4603,35000000.0,0.0,732269.0,2021,0,126.0,6.8,197143
4604,15000000.0,73000000.0,73226628.0,1959,0,212.0,8.1,257399
4605,12000000.0,39012241.0,39012241.0,1983,0,133.0,6.6,16283
4606,3250000.0,20640209.0,20640209.0,1983,0,93.0,7.9,169832
4607,12300000.0,48436211.0,82316211.0,1988,0,69.0,7.4,100986
4608,35000000.0,48169910.0,48169910.0,1992,0,202.0,7.7,103763
4609,38000000.0,75671262.0,120000000.0,1994,0,118.0,6.6,88145
4610,16000000.0,19284974.0,45284974.0,1994,0,,7.2,7
4611,150000000.0,290201752.0,885222986.0,2005,0,157.0,7.7,696798
4612,29000000.0,119519402.0,187707495.0,2005,0,136.0,7.8,269630
4613,135000000.0,64006466.0,157956462.0,2011,0,,7.2,7
4614,127500000.0,281287133.0,684436752.0,2011,0,117.0,4.9,258280
4615,4000000.0,9120.0,978527.0,2011,0,119.0,6.0,4621
4616,160000000.0,281723902.0,646219954.0,2015,0,137.0,6.6,383246
4617,16000000.0,5083906.0,7171320.0,2016,0,117.0,6.8,31405
4618,9000000.0,14431633.0,19096003.0,2016,0,104.0,7.3,143474
4619,4000000.0,165203.0,953314.0,2016,0,,7.2,7
4620,75000000.0,129360575.0,203540177.0,2021,0,124.0,7.0,227805
4621,50000000.0,15138334.0,37994866.0,2021,0,144.0,7.5,142220
4622,3000000.0,385627.0,430608.0,2022,0,95.0,6.7,5356
4623,245000.0,11000000.0,22000000.0,1925,0,,7.2,7
4624,500000.0,753994.0,976260.0,1956,0,,7.2,7
4625,4400000.0,108981275.0,163274115.0,1975,0,133.0,8.7,1091242
4626,44000000.0,3484331.0,3484523.0,1980,0,219.0,6.7,17788
4627,1200000.0,255000.0,255000.0,1982,0,,7.2,7
4628,47000000.0,46293855.0,46293855.0,1993,0,94.0,6.8,113434
4629,135000000.0,126930660.0,361730660.0,1999,0,128.0,6.4,212257
4630,90000000.0,245852179.0,511358276.0,1999,0,,7.2,7
4631,70000000.0,101068340.0,207068340.0,1999,0,105.0,7.3,391955
4632,100000000.0,173005002.0,331323410.0,2004,0,131.0,6.9,361169
4633,30000000.0,85416609.0,142051255.0,2004,0,,7.2,7
4634,5000000.0,5211842.0,40311842.0,2004,0,,7.2,7
4635,50000000.0,296623634.0,687556547.0,2009,0,130.0,4.8,304659
4636,30000000.0,21148651.0,67255916.0,2010,0,133.0,7.3,209190
4637,8000000.0,1095369.0,15644196.0,2010,0,113.0,7.1,16205
4638,125000000.0,337135885.0,766575131.0,2014,0,123.0,6.6,513150
4639,6400000.0,1305195.0,3804977.0,2016,0,105.0,6.1,43994
4640,8300000.0,2005481.0,3299430.0,2021,0,109.0,7.4,40093
4641,16000000.0,34609720.0,34609720.0,1984,0,141.0,7.8,60501
4642,115000000.0,290149425.0,560483719.0,2001,0,,7.2,7
4643,53000000.0,45207112.0,54207112.0,2001,0,89.0,5.6,29053
4644,49000000.0,43905746.0,72689126.0,2001,0,87.0,5.9,96998
4645,500000.0,0.0,7890.0,2001,0,87.0,6.1,829
4646,150000000.0,126631277.0,287594577.0,2007,0,84.0,7.8,72
4647,100000000.0,130164645.0,267985456.0,2007,0,157.0,7.8,461567
4648,27000000.0,7500310.0,9352089.0,2007,0,106.0,6.7,21074
4649,31000000.0,93772375.0,160558438.0,2012,0,138.0,7.3,381167
4650,16000000.0,3361.0,94812.0,2012,0,92.0,5.3,11593
4651,15000000.0,15634090.0,22018988.0,2012,0,95.0,5.4,64547
4652,19000000.0,31713110.0,32589493.0,2018,0,110.0,5.0,8233
4653,11000000.0,6788692.0,11862650.0,2018,0,115.0,6.9,43957
4654,25000000.0,43984987.0,44005435.0,1987,0,163.0,7.7,113407
4655,3000000.0,7888000.0,7888000.0,1987,0,95.0,3.5,12674
4656,20000000.0,173585516.0,358994850.0,1992,0,120.0,6.9,411070
4657,4833610.0,24475416.0,34175000.0,1996,0,135.0,8.0,100130
4658,85000000.0,111549836.0,250649836.0,1998,0,132.0,7.3,262951
4659,45000000.0,162798565.0,363095319.0,1998,0,,7.2,7
4660,28000000.0,100494685.0,140894685.0,1998,0,,7.2,7
4661,12000000.0,5078660.0,6200000.0,1998,0,113.0,6.3,28775
4662,3000000.0,24793251.0,55193251.0,1998,0,91.0,7.3,28412
4663,2900000.0,5969553.0,17006158.0,1998,0,,7.2,7
4664,60000000.0,42194060.0,108996113.0,2009,0,,7.2,7
4665,40000000.0,627047.0,119627047.0,2009,0,148.0,7.3,48982
4666,35000000.0,255959475.0,305705794.0,2009,0,129.0,7.6,366649
4667,25000000.0,1702112.0,12413949.0,2009,0,122.0,6.6,81938
4668,2000000.0,17896.0,17896.0,2009,0,95.0,6.0,1736
4669,145000000.0,103412758.0,306941670.0,2012,0,97.0,7.2,196284
4670,1000000.0,323070.0,2697234.0,2013,0,,7.2,7
4671,11800000.0,12711491.0,42048857.0,2015,0,118.0,7.2,144822
4672,7000000.0,0.0,386744.0,2015,0,94.0,5.8,9460
4673,106000000.0,40098064.0,119266661.0,2016,0,124.0,7.1,172866
4674,150000000.0,477373578.0,1451653316.0,2019,0,,7.2,7
4675,2100000.0,23600000.0,23600000.0,1946,0,170.0,8.1,72105
4676,1000000.0,117235147.0,225000000.0,1976,0,120.0,8.1,642762
4677,35000000.0,28317513.0,54768418.0,1990,0,108.0,6.3,187412
4678,40000000.0,47159786.0,47159786.0,1997,0,135.0,7.2,84452
4679,35000000.0,25078937.0,25078937.0,1997,0,155.0,6.6,42014
4680,30000000.0,35927406.0,51327406.0,1997,0,95.0,3.6,58918
4681,90000000.0,62362560.0,143049560.0,2001,0,126.0,7.1,169879
4682,35000000.0,33422806.0,33422806.0,2001,0,95.0,4.9,43960
4683,11000000.0,13906394.0,14786394.0,2001,0,77.0,3.5,121
4684,1000000.0,2402459.0,3575308.0,2001,0,108.0,6.4,6952
4685,109000000.0,101018283.0,133818283.0,2003,0,,7.2,7
4686,40000000.0,59588068.0,141484812.0,2003,0,98.0,5.8,120698
4687,20000000.0,16248701.0,59667625.0,2003,0,124.0,7.6,247960
4688,3000000.0,2458110.0,7968998.0,2003,0,120.0,8.3,654335
4689,3700000.0,2730296.0,13447998.0,2006,0,109.0,6.8,21685
4690,85000000.0,127706877.0,340384141.0,2007,0,107.0,7.1,220201
4691,25000000.0,31664162.0,64605762.0,2007,0,114.0,7.4,111981
4692,24000000.0,39687694.0,99135571.0,2007,0,94.0,6.2,180605
4693,20000000.0,4017609.0,12397613.0,2007,0,135.0,6.8,61758
4694,13000000.0,49121934.0,49733545.0,2007,0,117.0,6.4,10527
4695,13000000.0,25593755.0,57189408.0,2007,0,126.0,7.1,349369
4696,13000000.0,25593755.0,57189408.0,2007,0,55.0,5.8,52
4697,150000000.0,114053579.0,328015029.0,2008,0,,7.2,7
4698,37000000.0,192769854.0,402278564.0,2008,0,122.0,5.3,495629
4699,1000000.0,7202.0,26822.0,2008,0,,7.2,7
4700,120000000.0,124987022.0,619310368.0,2012,0,127.0,7.9,675371
4701,65000000.0,44806783.0,48164150.0,2012,0,93.0,5.3,81453
4702,22000000.0,30659817.0,55616322.0,2013,0,105.0,6.3,83544
4703,8000000.0,1335672.0,15752575.0,2013,0,,7.2,7
4704,1100000.0,2636.0,53240.0,2014,0,,7.2,7
4705,913000.0,0.0,176.0,2014,0,83.0,7.1,398
4706,175000000.0,201091711.0,529290830.0,2018,0,,7.2,7
4707,99000000.0,30824628.0,85210012.0,2018,0,116.0,5.3,81400
4708,50000000.0,115715889.0,213591522.0,2018,0,130.0,7.1,158902
4709,40000000.0,118450002.0,331971868.0,1989,0,108.0,7.8,585107
4710,30000000.0,113502246.0,191502243.0,1991,0,99.0,6.9,186003
4711,68000000.0,35324232.0,77224232.0,1995,0,110.0,5.7,43713
4712,52000000.0,42438300.0,110400000.0,1995,0,178.0,8.2,576246
4713,30000000.0,192523233.0,365270951.0,1995,0,81.0,8.3,1092025
4714,60000000.0,60592389.0,129832389.0,1996,0,89.0,5.7,117391
4715,46000000.0,92027888.0,150000000.0,1996,0,111.0,7.6,133569
4716,85000000.0,66941559.0,66941559.0,2000,0,100.0,4.8,40123
4717,73243106.0,94999143.0,248099143.0,2000,0,106.0,7.3,449874
4718,13500000.0,7060876.0,11732088.0,2000,0,124.0,7.2,57339
4719,142000000.0,160942139.0,431942139.0,2002,0,133.0,6.1,231656
4720,20000000.0,12987647.0,26348203.0,2002,0,101.0,7.0,30042
4721,12500000.0,14060950.0,16193713.0,2002,0,109.0,6.9,18049
4722,10000000.0,33253609.0,33526835.0,2002,0,85.0,5.8,30728
4723,80000000.0,64038616.0,181038616.0,2006,0,,7.2,7
4724,51000000.0,35093569.0,46815807.0,2006,0,93.0,5.1,33472
4725,35000000.0,10144010.0,15461638.0,2006,0,97.0,7.2,250842
4726,9000000.0,14443.0,14443.0,2006,0,86.0,6.5,1077
4727,150000000.0,400953009.0,1273378817.0,2013,0,,7.2,7
4728,1000000.0,0.0,552614.0,2013,0,105.0,6.8,5456
4729,30000000.0,56443120.0,150807630.0,2017,0,125.0,7.4,225090
4730,45000000.0,61696436.0,68590003.0,2019,0,109.0,7.2,90300
4731,33000000.0,28539757.0,42657631.0,2019,0,99.0,6.6,76361
4732,135000000.0,39089002.0,70699728.0,2022,0,,7.2,7
4733,200000000.0,63973821.0,240438115.0,2023,0,,7.2,7
4734,200000000.0,61524375.0,217917156.0,2023,0,158.0,6.4,159207
4735,32000000.0,59450353.0,59450796.0,1988,0,101.0,6.9,117610
4736,10000000.0,29317886.0,29317886.0,1994,0,100.0,5.9,7932
4737,1700000.0,35930604.0,42137871.0,2001,0,131.0,7.4,42866
4738,50000000.0,50824620.0,92690959.0,2005,0,128.0,6.9,135385
4739,45000000.0,53359917.0,72359917.0,2005,0,88.0,5.5,30730
4740,40000000.0,29077547.0,31670620.0,2005,0,135.0,6.8,56399
4741,22000000.0,4835065.0,9448623.0,2005,0,100.0,6.3,1854
4742,2100000.0,0.0,23266821.0,2007,0,,7.2,7
4743,180000000.0,73864507.0,180047784.0,2011,0,126.0,7.5,339937
4744,45000000.0,88625922.0,160461952.0,2011,0,103.0,7.1,97827
4745,20000000.0,5702083.0,14807531.0,2011,0,99.0,6.4,109363
4746,10000000.0,14597405.0,34240572.0,2011,0,99.0,6.9,90121
4747,19500000.0,2061449.0,29393634.0,2012,0,,7.2,7
4748,26700000.0,3652206.0,3871448.0,2016,0,127.0,5.7,11816
4749,26000000.0,17782176.0,23345113.0,2016,0,92.0,5.6,28812
4750,20000000.0,24704837.0,38780888.0,2018,0,120.0,7.1,39755
4751,15000000.0,34366783.0,95829459.0,2018,0,119.0,7.5,241810
4752,25000000.0,219195051.0,441286003.0,1993,0,125.0,7.1,297705
4753,100000000.0,66889043.0,212026975.0,1999,0,122.0,5.8,117955
4754,35000000.0,630779.0,630779.0,1999,0,138.0,6.7,14728
4755,35000000.0,630779.0,630779.0,1999,0,88.0,4.9,64
4756,27000000.0,4485485.0,4485485.0,1999,0,112.0,6.4,20357
